ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
72337149;11.8;31.8;0;0;0;-75.3;-0.14;0;-0.12;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.032;-0.013;72337117;0.0269;0;0.3186;0.001;0.703;39.817;0;-0.19;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337183;11.8;31.8;0;0;0;-75.1;-0.14;0;-0.12;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.013;72337150;0.0269;0;0.3186;0.001;0.703;39.816;0;-0.29;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337216;11.8;31.8;0;0;0;-75.1;-0.14;0;-0.13;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72337183;0.0269;0;0.3186;0.001;0.703;39.815;0;-0.18;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337249;11.8;31.8;0;0;0;-75.5;-0.13;0;-0.11;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.031;-0.014;72337216;0.0269;0;0.3186;0.001;0.703;39.814;0;-0.26;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337283;11.8;31.8;0;0;0;-75.1;-0.15;0;-0.13;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.034;-0.011;72337249;0.0269;0;0.3186;0.001;0.703;39.813;0;-0.2;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337317;11.8;31.8;0;0;0;-75;-0.14;0;-0.12;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.032;-0.014;72337283;0.0269;0;0.3186;0.001;0.703;39.812;0;-0.12;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337336;11.8;31.8;0;0;0;-74.9;-0.14;0;-0.12;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.032;-0.013;72337317;0.0269;0;0.3186;0.001;0.703;39.812;0;-0.18;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337367;11.8;31.8;0;0;0;-74.7;-0.14;0;-0.12;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72337336;0.0269;0;0.3186;0.001;0.703;39.811;0;-0.08;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337401;11.8;31.8;0;0;0;-75.2;-0.15;0;-0.13;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.034;-0.012;72337368;0.0269;0;0.3186;0.001;0.703;39.81;0;-0.18;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337435;11.8;31.8;0;0;0;-75;-0.15;0;-0.13;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72337402;0.0269;0;0.3186;0.001;0.703;39.809;0;-0.13;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337469;11.8;31.8;0;0;0;-75.3;-0.15;0;-0.13;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72337435;0.0269;0;0.3186;0.001;0.703;39.809;0;-0.14;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337501;11.8;31.8;0;0;0;-75.1;-0.14;0;-0.12;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.032;-0.013;72337469;0.0269;0;0.3186;0.001;0.703;39.808;0;-0.24;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337533;11.8;31.8;0;0;0;-75.3;-0.14;0;-0.12;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.031;-0.014;72337501;0.0269;0;0.3186;0.001;0.703;39.808;0;-0.2;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337623;11.8;31.8;0;0;0;-75.3;-0.15;0;-0.13;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.032;-0.013;72337533;0.0269;0;0.3186;0.001;0.703;39.807;0;-0.23;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337643;11.8;31.8;0;0;0;-75.3;-0.15;0;-0.13;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72337624;0.0269;0;0.3186;0.001;0.703;39.807;0;-0.1;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337678;11.8;31.8;0;0;0;-75.5;-0.16;0;-0.14;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.034;-0.011;72337643;0.0269;0;0.3186;0.001;0.703;39.806;0;-0.17;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337708;11.8;31.8;0;0;0;-75.4;-0.15;0;-0.13;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.013;72337679;0.0269;0;0.3186;0.001;0.703;39.806;0;-0.26;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337740;11.8;31.8;0;0;0;-75.3;-0.14;0;-0.12;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72337708;0.0269;0;0.3186;0.001;0.703;39.805;0;-0.22;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337773;11.8;31.8;0;0;0;-75.3;-0.14;0;-0.12;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;134.995;0;101;0.033;-0.013;72337741;0.0269;0;0.3186;0.001;0.703;39.804;0;-0.15;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337804;11.8;31.8;0;0;0;-75;-0.15;0;-0.13;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72337773;0.0269;0;0.3186;0.001;0.703;39.804;0;-0.14;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337833;11.8;31.8;0;0;0;-75;-0.15;0;-0.13;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135.01;0;101;0.034;-0.011;72337805;0.0269;0;0.3186;0.001;0.703;39.804;0;-0.21;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337863;11.8;31.8;0;0;0;-74.8;-0.17;0;-0.16;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.035;-0.011;72337833;0.0269;0;0.3186;0.001;0.703;39.803;0;-0.15;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337897;11.8;31.8;0;0;0;-74.6;-0.14;0;-0.12;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.013;72337863;0.0269;0;0.3186;0.001;0.703;39.803;0;-0.25;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337925;11.8;31.8;0;0;0;-74.7;-0.13;0;-0.11;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.031;-0.014;72337898;0.0269;0;0.3186;0.001;0.703;39.802;0;-0.25;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337956;11.8;31.8;0;0;0;-74.5;-0.14;0;-0.12;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.013;72337925;0.0269;0;0.3186;0.001;0.703;39.802;0;-0.16;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72337992;11.8;31.8;0;0;0;-74.7;-0.14;0;-0.12;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;134.999;0;101;0.033;-0.012;72337956;0.0269;0;0.3186;0.001;0.703;39.802;0;-0.18;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338021;11.8;31.8;0;0;0;-74.8;-0.15;0;-0.13;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72337993;0.0269;0;0.3186;0.001;0.703;39.801;0;-0.24;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338053;11.8;31.8;0;0;0;-74.9;-0.14;0;-0.12;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.013;72338021;0.0269;0;0.3186;0.001;0.703;39.801;0;-0.1;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338086;11.8;31.8;0;0;0;-75.1;-0.13;0;-0.1;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;134.978;0;101;0.032;-0.014;72338053;0.0269;0;0.3186;0.001;0.703;39.801;0;-0.17;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338133;11.8;31.8;0;0;0;-75;-0.13;0;-0.11;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.031;-0.015;72338086;0.0269;0;0.3186;0.001;0.703;39.8;0;-0.17;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338152;11.8;31.8;0;0;0;-75.2;-0.13;0;-0.1;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.031;-0.015;72338134;0.0269;0;0.3186;0.001;0.703;39.799;0;-0.18;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338184;11.8;31.8;0;0;0;-75;-0.15;0;-0.13;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72338152;0.0269;0;0.3186;0.001;0.703;39.799;0;-0.21;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338218;11.8;31.8;0;0;0;-74.8;-0.15;0;-0.13;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.034;-0.011;72338184;0.0269;0;0.3186;0.001;0.703;39.799;0;-0.1;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338268;11.8;31.8;0;0;0;-74.5;-0.13;0;-0.12;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72338219;0.0269;0;0.3186;0.001;0.703;39.798;0;-0.22;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338301;11.8;31.8;0;0;0;-74.6;-0.15;0;-0.13;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72338268;0.0269;0;0.3186;0.001;0.703;39.798;0;-0.24;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338334;11.8;31.8;0;0;0;-75.2;-0.13;0;-0.1;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.03;-0.015;72338301;0.0269;0;0.3186;0.001;0.703;39.798;0;-0.24;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338367;11.8;31.8;0;0;0;-75.2;-0.15;0;-0.13;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72338334;0.0269;0;0.3186;0.001;0.703;39.798;0;-0.15;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338400;11.8;31.8;0;0;0;-74.9;-0.13;0;-0.12;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.013;72338367;0.0269;0;0.3186;0.001;0.703;39.797;0;-0.13;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338433;11.8;31.8;0;0;0;-75;-0.14;0;-0.12;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.034;-0.012;72338400;0.0269;0;0.3186;0.001;0.703;39.797;0;-0.3;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338466;11.8;31.8;0;0;0;-75.1;-0.13;0;-0.11;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72338433;0.0269;0;0.3186;0.001;0.703;39.797;0;-0.22;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338499;11.8;31.8;0;0;0;-74.8;-0.14;0;-0.12;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72338466;0.0269;0;0.3186;0.001;0.703;39.797;0;-0.07;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338532;11.8;31.8;0;0;0;-74.7;-0.14;0;-0.12;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.013;72338499;0.0269;0;0.3186;0.001;0.703;39.797;0;-0.16;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338567;11.8;31.8;0;0;0;-74.5;-0.14;0;-0.12;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.031;-0.014;72338533;0.0269;0;0.3186;0.001;0.703;39.796;0;-0.19;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338584;11.8;31.8;0;0;0;-74.6;-0.13;0;-0.11;0.05;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.033;-0.012;72338567;0.0269;0;0.3186;0.001;0.702;39.796;0;-0.15;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338618;11.8;31.8;0;0;0;-74.7;-0.14;0;-0.12;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.032;-0.013;72338584;0.0269;0;0.3186;0.001;0.702;39.796;0;-0.17;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338668;11.8;31.8;0;0;0;-75;-0.14;0;-0.12;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.032;-0.013;72338618;0.0269;0;0.3186;0.001;0.702;39.796;0;-0.17;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338685;11.8;31.8;0;0;0;-75.2;-0.16;0;-0.14;0.07;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.034;-0.012;72338669;0.0269;0;0.3186;0.001;0.703;39.796;0;-0.2;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338718;11.8;31.8;0;0;0;-75.1;-0.13;0;-0.1;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.031;-0.014;72338685;0.0269;0;0.3186;0.001;0.703;39.797;0;-0.25;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72338768;11.8;31.8;0;0;0;-75.1;-0.14;0;-0.13;0.06;0;0;0.0269;0;0.3186;0.001;100878;101086;135;0;101;0.032;-0.013;72338718;0.0269;0;0.3186;0.001;0.702;39.796;0;-0.22;0;208.763;209.193;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
