2.041;0;0;0;11.8;0;27.4;-75.6;0;0;0;0
2.057;0;0;0;11.8;0;27.4;-75.6;0;0;0;0
2.074;0;0;0;11.8;0;27.4;-75.5;0;0;0;0
2.106;0;0;0;11.8;0;27.4;-75.3;0;0;0;0
2.133;0;0;0;11.8;0;27.4;-75.2;0;0;0;0
2.148;0;0;0;11.8;0;27.4;-75.2;-0.1;0;0;0
2.166;0;0;0;11.8;0;27.4;-75;0;0;0;0
2.198;0;0;0;11.8;0;27.4;-74.7;-0.1;0;0;0
2.227;0;0;0;11.8;0;27.4;-74.5;0;0;0;0
2.244;0;0;0;11.8;0;27.4;-74.3;0;0;0;0
2.262;0;0;0;11.8;0;27.4;-74.2;0;0;0;0
2.293;0;0;0;11.8;0;27.4;-74.5;0;0;0;0
2.322;0;0;0;11.8;0;27.4;-75;-0.1;0;0;0
2.338;0;0;0;11.8;0;27.4;-75;0;0;0;0
2.356;0;0;0;11.8;0;27.4;-75.2;0;0;0;0
2.383;0;0;0;11.8;0;27.4;-75.5;0;0;0;0
2.416;0;0;0;11.8;0;27.4;-75.4;0;0;0;0
2.435;0;0;0;11.8;0;27.4;-75.5;0;0;0;0
2.453;0;0;0;11.8;0;27.4;-75.6;0;0;0;0
2.48;0;0;0;11.8;0;27.4;-76;0;0;0;0
2.509;0;0;0;11.8;0;27.4;-76.2;0;0;0;0
2.527;0;0;0;11.8;0;27.4;-76.3;0;0;0;0
2.545;0;0;0;11.8;0;27.4;-76.2;-0.1;0;0;0
2.572;0;0;0;11.8;0;27.4;-75.6;0;0;0;0
2.602;0;0;0;11.8;0;27.4;-75.3;0;0;0;0
2.619;0;0;0;11.8;0;27.4;-75.4;0;0;0;0
2.637;0;0;0;11.8;0;27.4;-75.1;0;0;0;0
2.666;0;0;0;11.8;0;27.4;-75.4;-0.1;0;0;0
2.697;0;0;0;11.8;0;27.3;-75.1;0;0;0;0
2.716;0;0;0;11.8;0;27.3;-74.9;0;0;0;0
2.733;0;0;0;11.8;0;27.4;-74.9;0;0;0;0
2.758;0;0;0;11.8;0;27.4;-75.1;0;0;0;0
2.792;0;0;0;11.8;0;27.4;-75.1;0;0;0;0
2.809;0;0;0;11.8;0;27.4;-75.4;0;0;0;0
2.827;0;0;0;11.8;0;27.4;-75.6;0;0;0;0
2.852;0;0;0;11.8;0;27.4;-75.6;0;0;0;0
2.883;0;0;0;11.8;0;27.4;-75.6;0;0;0;0
2.899;0;0;0;11.8;0;27.4;-75.7;0;0;0;0
2.916;0;0;0;11.8;0;27.4;-75.7;0;0;0;0
2.949;0;0;0;11.8;0;27.4;-75.6;-0.1;0;0;0
2.977;0;0;0;11.8;0;27.4;-75.5;0;0;0;0
2.996;0;0;0;11.8;0;27.3;-75.2;0;0;0;0
3.014;0;0;0;11.8;0;27.3;-75.4;0;0;0;0
3.044;0;0;0;11.8;0;27.3;-75.4;0;0;0;0
3.072;0;0;0;11.8;0;27.3;-75.5;0;0;0;0
3.088;0;0;0;11.8;0;27.3;-75.3;0;0;0;0
3.106;0;0;0;11.8;0;27.3;-75.5;0;0;0;0
3.134;0;0;0;11.8;0;27.3;-75.1;0;0;0;0
3.167;0;0;0;11.8;0;27.3;-74.7;0;0;0;0
3.183;0;0;0;11.8;0;27.3;-74.7;0;0;0;0
3.2;0;0;0;11.8;0;27.3;-74.5;0;0;0;0
3.227;0;0;0;11.8;0;27.3;-74.3;-0.1;0;0;0
3.26;0;0;0;11.8;0;27.3;-74.1;0;0;0;0
3.278;0;0;0;11.8;0;27.3;-74.4;0;0;0;0
3.297;0;0;0;11.8;0;27.3;-74.3;0;0;0;0
3.326;0;0;0;11.8;0;27.3;-74.2;0;0;0;0
3.351;0;0;0;11.8;0;27.3;-74.4;0;0;0;0
3.368;0;0;0;11.8;0;27.3;-74.4;-0.1;0;0;0
3.386;0;0;0;11.8;0;27.3;-74.6;-0.1;0;0;0
3.415;0;0;0;11.8;0;27.3;-74.9;0;0;0;0
3.448;0;0;0;11.8;0;27.3;-74.9;0;0;0;0
3.465;0;0;0;11.8;0;27.3;-74.8;0;0;0;0
3.483;0;0;0;11.8;0;27.3;-74.8;0;0;0;0
3.509;0;0;0;11.8;0;27.3;-75;0;0;0;0
3.542;0;0;0;11.8;0;27.3;-75.2;-0.1;0;0;0
3.559;0;0;0;11.8;0;27.3;-75.3;0;0;0;0
3.575;0;0;0;11.8;0;27.3;-75.5;0;0;0;0
3.605;0;0;0;11.8;0;27.3;-74.9;0;0;0;0
3.638;0;0;0;11.8;0;27.3;-74.4;0;0;0;0
3.654;0;0;0;11.8;0;27.3;-74.4;0;0;0;0
3.672;0;0;0;11.8;0;27.3;-74.4;0;0;0;0
3.697;0;0;0;11.8;0;27.3;-74.2;0;0;0;0
3.727;0;0;0;11.8;0;27.3;-74.2;0;0;0;0
3.744;0;0;0;11.8;0;27.3;-74.4;0;0;0;0
3.763;0;0;0;11.8;0;27.3;-74.8;0;0;0;0
3.791;0;0;0;11.8;0;27.3;-75.1;0;0;0;0
3.822;0;0;0;11.8;0;27.3;-74.7;0;0;0;0
3.839;0;0;0;11.8;0;27.3;-74.5;0;0;0;0
3.856;0;0;0;11.8;0;27.3;-74.8;-0.1;0;0;0
3.883;0;0;0;11.8;0;27.3;-75;0;0;0;0
3.918;0;0;0;11.8;0;27.3;-75.3;-0.1;0;0;0
3.938;0;0;0;11.8;0;27.3;-75.5;-0.1;0;0;0
3.956;0;0;0;11.8;0;27.3;-75.3;-0.1;0;0;0
3.977;0;0;0;11.8;0;27.3;-75;0;0;0;0
4.01;0;0;0;11.8;0;27.3;-74.6;0;0;0;0
4.026;0;0;0;11.8;0;27.3;-74.8;0;0;0;0
4.043;0;0;-0.09;11.8;1;27.3;-75;0;0;0;0
4.073;5.782;0.49;8.31;11.8;31;27.3;-75.4;8.6;0;0;0
4.103;10.738;0.91;21.96;11.8;220;27.3;-75.3;1;0;0;0
4.121;0.118;0.01;0.85;11.8;409;27.3;-75.2;2.1;0;0;0
4.14;0.944;0.08;4.88;11.8;533;27.3;-75.6;2.4;0;0;0
4.169;2.242;0.19;7.32;11.8;604;27.3;-75.5;3.3;0;0;0
4.198;1.18;0.1;4.71;11.8;713;27.3;-75.5;2.7;0;0;0
4.218;1.298;0.11;5.56;11.8;725;27.3;-75.5;3.6;0;0;0
4.237;1.416;0.12;5.82;11.8;733;27.3;-75.5;3.7;0;0;0
4.259;0.826;0.07;2.98;11.8;789;27.3;-76;3.5;0;0;0
4.294;0.708;0.06;3.03;11.8;874;27.3;-76.2;2.5;0;0;0
4.312;0.826;0.07;3.6;11.8;895;27.3;-76.3;2.1;0;0;0
4.331;0.236;0.02;1.01;11.8;874;27.3;-76.2;3.5;0;0;0
4.354;0.354;0.03;1.21;11.8;946;27.3;-76.3;1.1;0;0;0
4.385;0.708;0.06;3.15;11.8;932;27.3;-76.3;3.9;0;0;0
4.403;0;0;0.67;11.8;929;27.3;-76;1.7;0;0;0
4.421;1.888;0.16;8.09;11.8;863;27.3;-75.9;2.5;0;0;0
4.448;1.652;0.14;7.42;11.8;831;27.3;-75.6;2.9;0;0;0
4.485;0.944;0.08;3.8;11.8;846;27.3;-75.5;3.1;0;0;0
4.509;0.236;0.02;1.55;11.8;908;27.3;-75.6;2.5;0;0;0
4.54;0.472;0.04;2.16;11.8;931;27.3;-75.3;2.7;0;0;0
4.572;0.236;0.02;1.4;11.8;952;27.3;-75.5;2.7;0;0;0
4.589;0.236;0.02;1.34;11.8;972;27.3;-75.6;1.7;0;0;0
4.608;0.118;0.01;0.8;11.8;982;27.3;-75.6;2;0;0;0
4.633;0.354;0.03;2.49;11.8;946;27.3;-75.9;3;0;0;0
4.665;0.236;0.02;1.3;11.8;971;27.3;-75.7;2.6;0;0;0
4.686;0.236;0.02;1.54;11.8;954;27.3;-75.4;1.8;0;0;0
4.707;1.77;0.15;8.46;11.8;845;27.3;-75.4;3.6;0;0;0
4.728;1.298;0.11;3.85;11.8;850;27.3;-75.2;2.4;0;0;0
4.758;0.944;0.08;3.99;11.8;911;27.3;-75.1;1.9;0;0;0
4.776;0.354;0.03;2.51;11.8;876;27.3;-75;2.7;0;0;0
4.795;0.944;0.08;3.42;11.8;906;27.3;-75.1;3.2;0;0;0
4.825;0.236;0.02;1.39;11.8;933;27.3;-75;2.2;0;0;0
4.852;0.59;0.05;2.67;11.8;968;27.3;-75;1.2;0;0;0
4.872;0.236;0.02;1.56;11.8;962;27.3;-75.1;2.5;0;0;0
4.893;0.59;0.05;2.74;11.8;938;27.3;-75.2;3;0;0;0
4.92;0.354;0.03;1.74;11.8;946;27.3;-75.1;2.9;0;0;0
