T;I1;I2;I3;V1;V2;V3;I_tot;V_zero;Phase
0.0185333;4.75458;-5.56044;0.805861;0;0;0;6.0641;0.0603516;64.8;
0.0186;5.31868;-5.56044;0.241758;0;0;0;6.33608;0.0150879;63.36;
0.0186667;5.96337;-5.07692;-0.886446;0;0;0;6.47711;0.0754395;61.92;
0.0187333;6.60806;-4.91575;-1.69231;0;0.0150879;0;6.90018;0.0754395;59.04;
0.0188;7.09157;-4.51282;-2.57875;0;0;0;7.21245;0.0301758;57.6;
0.0188667;7.25275;-3.94872;-3.30403;0;0;0;7.28297;0;56.16;
0.0189333;7.17216;-4.0293;-3.14286;0.0150879;0.0150879;-0.0150879;7.21245;0.0452637;54.72;
0.019;7.09157;-3.70696;-3.38462;0.0150879;0;0.0150879;7.11172;0.0150879;51.84;
0.0190667;6.68864;-3.78755;-2.9011;0;0;0;6.73901;0;50.4;
0.0191333;6.52747;-3.38462;-3.14286;0;0.0150879;0;6.54762;0.0754395;48.96;
0.0192;5.88278;-3.22344;-2.65934;0;0.0150879;0.0150879;5.913;0.0754395;46.08;
0.0192667;5.31868;-2.82051;-2.49817;0;0;0;5.3489;0.0301758;44.64;
0.0193333;4.67399;-2.57875;-2.09524;0.0150879;0;0.0150879;4.70421;0.0603516;41.76;
0.0194;3.86813;-2.337;-1.53114;0.0150879;0;0.0150879;3.9185;0.0150879;40.32;
0.0194667;2.9011;-2.17582;-0.725275;0.0150879;0;0.0150879;3.0522;0.0150879;37.44;
0.0195333;1.85348;-2.01465;0.161172;0;0.0150879;0.0150879;2.28663;0.0754395;36;
0.0196;1.61172;-2.337;0.725275;0;0;0;2.45788;0;33.12;
0.0196667;1.36996;-2.73993;1.36996;0.0150879;0;0;2.81044;0.0603516;31.68;
0.0197333;1.12821;-2.9011;1.77289;0.0150879;0.0150879;0;2.99176;0.0754395;30.24;
0.0198;0.886447;-3.06227;2.17582;0.0150879;0.0150879;0;3.22344;0.0150879;27.36;
0.0198667;0.564103;-2.98168;2.41758;0.0150879;0;0;3.23352;0.0301758;25.92;
0.0199333;0.161172;-2.73993;2.57875;0.0150879;0.0150879;0;3.14286;0.0754395;23.04;
0.02;-0.483516;-3.06227;3.54579;0.0150879;0.0150879;0;3.96886;0.0301758;21.6;
0.0200667;-0.886447;-3.14286;4.0293;0.0150879;0;0;4.36172;0.0150879;18.72;
0.0201333;-1.45055;-3.38462;4.83516;0.0150879;0.0150879;0;5.087;0.0754395;17.28;
0.0202;-2.09524;-3.78755;5.88278;0.0150879;0;0;6.08425;0.0754395;14.4;
0.0202667;-2.41758;-3.86813;6.28571;0.0150879;0;0;6.46703;0.0301758;12.96;
0.0203333;-2.65934;-4.27106;6.9304;0.0150879;0;0;7.12179;0.0905273;11.52;
0.0204;-2.73993;-4.0293;6.76923;0;0;0;6.94048;0;8.64;
0.0204667;-2.65934;-3.78755;6.44689;0.0301758;0;-0.0150879;6.60806;0.0301758;7.2;
0.0205333;-2.65934;-4.10989;6.76923;0.0301758;0;0;6.95055;0.0905273;4.32;
0.0206;-2.25641;-4.59341;6.84982;0;0;0;7.10165;0.0301758;2.88;
0.0206667;-1.69231;-4.99634;6.68864;0.0150879;0.0150879;0;7.0815;0.0754395;1.44;
0.0207333;-0.564103;-5.64103;6.20513;0.0150879;0.0150879;0;6.98077;0.0603516;0;
0.0208;0.483516;-6.28571;5.8022;0.0150879;0.0150879;0;7.06135;0.0150879;358.56;
0.0208667;1.28938;-6.84982;5.56044;0.0150879;0.0150879;0;7.34341;0.0150879;357.12;
0.0209333;2.25641;-6.9304;4.67399;0.0150879;0.0150879;0;7.13187;0.0905273;354.24;
0.021;3.06227;-6.52747;3.4652;0;0;0;6.59798;0.0301758;352.8;
0.0210667;2.82051;-6.20513;3.38461;0;0;0;6.27564;0.0301758;349.92;
0.0211333;2.57875;-5.88278;3.30403;0;0;0;5.96337;0.0301758;348.48;
0.0212;2.09524;-5.31868;3.22344;0.0150879;0.0150879;0;5.42949;0.0754395;345.6;
0.0212667;1.69231;-4.59341;2.9011;0.0150879;0;0.0150879;4.71429;0.0754395;344.16;
0.0213333;0.967033;-3.70696;2.73993;0.0150879;0.0150879;0;3.90842;0.0603516;341.28;
0.0214;0.161172;-3.06227;2.9011;0.0150879;0.0150879;-0.0150879;3.51557;0.0150879;339.84;
0.0214667;-0.564103;-2.01465;2.57875;0.0150879;0;0;2.83059;0.0754395;336.96;
0.0215333;-1.04762;-1.85348;2.9011;0.0150879;0;0;3.06227;0.0754395;335.52;
0.0216;-1.36996;-1.53114;2.9011;0.0150879;0;0;3.03205;0.0150879;332.64;
0.0216667;-1.69231;-1.53114;3.22344;0.0150879;0;-0.0150879;3.3544;0.0754395;331.2;
0.0217333;-1.85348;-1.36996;3.22344;0.0150879;0;0;3.36447;0.0603516;329.76;
0.0218;-1.69231;-0.886447;2.57875;0.0150879;0;0;2.75;0.0301758;326.88;
0.0218667;-2.09524;-0.644689;2.73993;0.0150879;0.0150879;0;2.98168;0.0754395;325.44;
0.0219333;-2.337;0.0805861;2.25641;0.0150879;0;-0.0150879;2.71978;0.0452637;322.56;
0.022;-3.22344;0.886447;2.337;0.0301758;0;0;3.39469;0;321.12;
0.0220667;-4.0293;1.61172;2.41758;0.0301758;0;0;4.11996;0.0150879;318.24;
0.0221333;-4.51282;2.57875;1.93407;0.0301758;0;0;4.58333;0.0603516;316.8;
0.0222;-5.56044;2.73993;2.82051;0.0301758;0;0;5.62088;0.0754395;315.36;
0.0222667;-6.20513;2.9011;3.30403;0.0301758;-0.0150879;0;6.27564;0.0301758;312.48;
0.0223333;-6.68864;2.82051;3.86813;0.0301758;0;-0.0150879;6.7793;0.0150879;311.04;
0.0224;-6.84982;2.73993;4.10989;0.0150879;-0.0150879;0;6.96062;0.0754395;309.6;
0.0224667;-6.84982;2.49817;4.35165;0.0301758;0;0;7.00092;0.0754395;308.16;
0.0225333;-6.68864;2.01465;4.67399;0.0150879;-0.0150879;0;6.9304;0.0754395;305.28;
0.0226;-6.28571;1.45055;4.83516;0.0150879;0;0;6.64835;0.0150879;303.84;
0.0226667;-6.04396;0.40293;5.64103;0.0150879;0;-0.0150879;6.8196;0.0754395;302.4;
0.0227333;-5.64103;-0.725275;6.3663;0.0150879;0;-0.0150879;7.09157;0.0905273;299.52;
0.0228;-5.07692;-1.85348;6.9304;0.0150879;0;0;7.30311;0.0301758;298.08;
0.0228667;-4.59341;-2.9011;7.4945;0.0150879;0.0150879;0;7.6859;0.0452637;296.64;
0.0229333;-4.10989;-3.22344;7.33333;0.0301758;0.0150879;-0.0150879;7.47436;0.0754395;293.76;
0.023;-3.94872;-3.22344;7.17216;0.0301758;0;0;7.31319;0.0150879;292.32;
0.0230667;-3.94872;-3.06227;7.01099;0.0150879;0;-0.0150879;7.15201;0.0301758;290.88;
0.0231333;-3.70696;-2.98168;6.68864;0.0150879;0;-0.0150879;6.82967;0.0905273;288;
0.0232;-3.4652;-2.49817;5.96337;0.0150879;0.0150879;-0.0150879;6.11447;0.0603516;286.56;
0.0232667;-2.9011;-1.85348;4.75458;0.0150879;0;-0.0150879;4.91575;0.0301758;283.68;
0.0233333;-2.82051;-1.36996;4.19048;0.0150879;0;0;4.39194;0.0905273;282.24;
0.0234;-2.337;-0.805861;3.14286;0.0150879;0;-0.0150879;3.38462;0.0150879;279.36;
0.0234667;-1.93407;0;1.93407;0.0150879;0;0;2.337;0.0150879;277.92;
0.0235333;-2.01465;0.564103;1.45055;0.0150879;0.0150879;0;2.13553;0.0603516;275.04;
0.0236;-2.25641;0.725275;1.53114;0.0150879;-0.0150879;0;2.36722;0.0452637;273.6;
0.0236667;-2.41758;1.28938;1.12821;0;0;0;2.47802;0.0905273;272.16;
0.0237333;-2.49817;1.85348;0.644689;0;0;0;2.63919;0.0603516;270.72;
0.0238;-2.65934;2.09524;0.564102;0.0150879;0;0.0150879;2.85073;0.0150879;267.84;
0.0238667;-2.41758;2.25641;0.161172;0.0301758;0;0;2.73993;0.0150879;266.4;
0.0239333;-2.49817;2.41758;0.0805862;0.0150879;0;0;2.88095;0.0754395;264.96;
0.024;-2.41758;2.9011;-0.483516;0;0;0;3.13278;0;262.08;
0.0240667;-2.65934;3.30403;-0.644689;0.0150879;-0.0150879;0.0150879;3.52564;0.0150879;260.64;
0.0241333;-2.98168;3.94872;-0.967033;0.0301758;0;0;4.14011;0.0150879;257.76;
0.0242;-3.30403;4.51282;-1.20879;0.0150879;0;0;4.69414;0.0754395;256.32;
0.0242667;-3.78755;5.15751;-1.36996;0.0150879;-0.0150879;0;5.36905;0.0301758;254.88;
0.0243333;-4.10989;5.64103;-1.53114;0.0150879;-0.0150879;0;5.85256;0.0754395;252;
0.0244;-3.94872;5.96337;-2.01465;0.0150879;0;0.0150879;6.08425;0.0150879;250.56;
0.0244667;-3.94872;5.96337;-2.01465;0.0301758;0;-0.0150879;6.08425;0.0301758;247.68;
0.0245333;-4.27106;5.96337;-1.69231;0.0150879;-0.0150879;0.0150879;6.16483;0.0754395;246.24;
0.0246;-4.59341;6.12454;-1.53114;0.0150879;-0.0150879;0.0150879;6.39652;0.0301758;244.8;
0.0246667;-5.31868;6.12454;-0.805861;0.0150879;-0.0150879;0;6.68864;0.0905273;241.92;
0.0247333;-5.96337;5.64103;0.322344;0.0301758;0;0;6.74908;0.0754395;240.48;
0.0248;-6.60806;5.15751;1.45055;0.0150879;0;-0.0150879;7.00092;0.0301758;239.04;
0.0248667;-7.01099;4.43223;2.57875;0.0301758;-0.0150879;-0.0150879;7.15201;0.0150879;236.16;
0.0249333;-7.09157;3.86813;3.22344;0.0301758;-0.0150879;-0.0150879;7.16209;0.0754395;234.72;
0.025;-7.09157;3.62637;3.4652;0.0301758;0;0;7.15201;0.0150879;233.28;
0.0250667;-6.76923;3.62637;3.14286;0.0150879;0;0;6.83974;0.0150879;230.4;
0.0251333;-6.3663;3.4652;2.9011;0.0301758;0.0150879;-0.0150879;6.43681;0.0754395;228.96;
0.0252;-6.12454;3.14286;2.98168;0.0301758;0;0;6.18498;0.0754395;227.52;
0.0252667;-5.31868;2.9011;2.41758;0.0301758;0.0150879;-0.0150879;5.38919;0.0452637;224.64;
0.0253333;-4.67399;2.49817;2.17582;0.0150879;0;0.0150879;4.73443;0.0754395;223.2;
0.0254;-3.94872;2.25641;1.69231;0.0301758;0;0;4.01923;0.0150879;220.32;
0.0254667;-3.14286;1.93407;1.20879;0.0150879;-0.0150879;0;3.22344;0.0301758;218.88;
0.0255333;-2.01465;1.85348;0.161172;0.0150879;0;0.0150879;2.27656;0.0603516;216;
0.0256;-1.85348;2.17582;-0.322344;0.0150879;-0.0150879;0;2.37729;0.0301758;214.56;
0.0256667;-1.69231;2.73993;-1.04762;0.0150879;-0.0150879;0;2.78022;0.0754395;211.68;
0.0257333;-1.20879;2.9011;-1.69231;0.0150879;0;0;2.91117;0.0905273;210.24;
0.0258;-1.20879;3.06227;-1.85348;0.0150879;0;0.0150879;3.08242;0.0150879;207.36;
0.0258667;-1.12821;2.65934;-1.53114;0.0150879;0;0;2.66941;0.0150879;205.92;
0.0259333;-0.40293;3.06227;-2.65934;0.0150879;0;0.0150879;3.30403;0.0754395;203.04;
0.026;0;2.82051;-2.82051;0.0150879;0;0.0150879;3.27381;0.0150879;201.6;
0.0260667;0.564103;3.14286;-3.70696;0.0150879;0;0;4.01923;0;198.72;
0.0261333;1.04762;3.38462;-4.43223;0;0;0;4.65385;0.0603516;197.28;
0.0262;1.45055;3.70696;-5.15751;0.0150879;0;0.0150879;5.33883;0.0754395;195.84;
0.0262667;1.85348;4.10989;-5.96337;0;0;0.0150879;6.12454;0.0150879;192.96;
0.0263333;2.09524;4.0293;-6.12454;0;0;0;6.24542;0.0754395;191.52;
0.0264;2.17582;4.35165;-6.52747;0.0150879;0;0.0150879;6.6685;0.0150879;188.64;
0.0264667;2.17582;4.27106;-6.44689;0.0150879;0;0.0150879;6.57784;0.0150879;187.2;
0.0265333;1.93407;4.67399;-6.60806;0;0;0.0150879;6.8196;0.0603516;185.76;
0.0266;1.36996;5.07692;-6.44689;0.0150879;0;0.0150879;6.80952;0.0150879;182.88;
0.0266667;0.483516;5.64103;-6.12454;0.0150879;-0.0150879;0.0150879;6.82967;0.0754395;181.44;
0.0267333;-0.40293;6.12454;-5.72161;0.0150879;0;0;6.82967;0;180;
0.0268;-1.69231;6.60806;-4.91575;0.0150879;-0.0150879;0;6.84982;0.0905273;178.56;
0.0268667;-2.49817;7.17216;-4.67399;0.0150879;-0.0301758;0.0150879;7.27289;0.0301758;177.12;
0.0269333;-3.22344;7.17216;-3.94872;0.0301758;0;-0.0150879;7.18223;0.0603516;174.24;
0.027;-3.30403;7.09157;-3.78755;0.0150879;-0.0150879;0;7.10165;0.0301758;172.8;
0.0270667;-3.06227;6.68864;-3.62637;0.0150879;-0.0150879;0;6.69872;0.0301758;169.92;
0.0271333;-2.82051;6.44689;-3.62637;0.0150879;0;0.0150879;6.46703;0.0754395;168.48;
0.0272;-2.41758;5.64103;-3.22344;0;0;0;5.66117;0;165.6;
0.0272667;-1.93407;4.91575;-2.98168;0.0301758;0;0;4.94597;0.0301758;164.16;
0.0273333;-1.36996;3.94872;-2.57875;0.0150879;0;0;4.00916;0.0603516;161.28;
0.0274;-0.644689;3.06227;-2.41758;0;0;0;3.21337;0;159.84;
0.0274667;0;1.77289;-1.77289;0;0;0;2.06502;0.0754395;156.96;
0.0275333;0.483516;1.45055;-1.93407;0.0150879;0;0.0150879;2.0348;0.0603516;154.08;
0.0276;0.967033;1.28938;-2.25641;0.0150879;0;0.0150879;2.28663;0.0150879;152.64;
0.0276667;1.53114;0.805861;-2.337;0.0150879;0;0.0150879;2.39744;0.0754395;151.2;
0.0277333;2.01465;0.483516;-2.49817;0.0150879;0;0;2.67949;0.0754395;148.32;
0.0278;2.17582;0.0805861;-2.25641;0;0;0;2.58883;0;146.88;
0.0278667;2.49817;-0.483516;-2.01465;0;0;0;2.63919;0.0301758;144;
0.0279333;3.14286;-1.12821;-2.01465;0.0150879;0;0;3.19322;0.0754395;142.56;
0.028;3.86813;-1.85348;-2.01465;0;0;0;3.88828;0.0301758;139.68;
0.0280667;4.75458;-2.337;-2.41758;0;0;0;4.77472;0.0301758;138.24;
0.0281333;5.31868;-2.98168;-2.337;0;0;0;5.35897;0.0754395;135.36;
0.0282;5.96337;-2.98168;-2.98168;0;0;0;5.98352;0.0905273;133.92;
0.0282667;6.44689;-2.98168;-3.4652;0;0;0;6.46703;0.0301758;132.48;
0.0283333;6.60806;-2.73993;-3.86813;0;0.0150879;0.0150879;6.65842;0.0905273;129.6;
0.0284;6.68864;-2.65934;-4.0293;0.0150879;0;0.0150879;6.74908;0.0150879;128.16;
0.0284667;6.52747;-2.09524;-4.43223;0.0150879;0.0150879;-0.0150879;6.6685;0.0150879;126.72;
0.0285333;6.20513;-1.36996;-4.83516;0;0;0.0150879;6.5174;0.0754395;123.84;
0.0286;6.12454;-0.161172;-5.96337;0.0150879;0;0.0150879;6.96062;0.0150879;122.4;
0.0286667;5.31868;0.725275;-6.04396;0;0;0.0150879;6.6282;0.0754395;120.96;
0.0287333;4.67399;1.93407;-6.60806;0;0;0;6.8196;0;118.08;
0.0288;4.0293;3.14286;-7.17216;0;-0.0150879;0.0150879;7.22253;0.0150879;116.64;
0.0288667;3.78755;3.38462;-7.17216;0;0;0;7.20238;0.0301758;115.2;
0.0289333;3.54579;3.22344;-6.76923;0.0150879;0;0.0150879;6.79945;0.0754395;112.32;
0.029;3.54579;3.30403;-6.84982;0.0150879;0;0.0150879;6.88004;0.0301758;110.88;
0.0290667;3.06227;2.73993;-5.8022;0.0150879;0;0.0150879;5.83242;0.0150879;108;
0.0291333;2.73993;2.49817;-5.2381;0;0;0;5.26831;0.0603516;106.56;
0.0292;2.09524;1.93407;-4.0293;0;0;0.0150879;4.05952;0.0754395;103.68;
0.0292667;1.77289;1.36996;-3.14286;0.0150879;0;0.0150879;3.17308;0.0301758;102.24;
0.0293333;1.28938;0.725275;-2.01465;0.0150879;0;0;2.06502;0.0754395;99.36;
0.0294;1.04762;0.322344;-1.36996;0.0150879;-0.0150879;0;1.46062;0.0150879;97.92;
0.0294667;1.12821;0.0805861;-1.20879;0.0150879;0;0.0150879;1.38004;0.0150879;95.04;
0.0295333;1.45055;-0.40293;-1.04762;0;0;0;1.49084;0.0754395;93.6;
0.0296;1.77289;-0.805861;-0.967033;0;0;0;1.78297;0;90.72;
0.0296667;1.85348;-1.53114;-0.322344;0;0;0;2.01465;0.0603516;89.28;
0.0297333;1.69231;-1.93407;0.241758;0.0150879;0.0150879;0;2.15568;0.0754395;87.84;
0.0298;1.45055;-1.69231;0.241758;0;0;0;1.8837;0;86.4;
0.0298667;1.45055;-2.337;0.886447;0.0150879;0;0.0150879;2.41758;0;83.52;
0.0299333;1.45055;-2.337;0.886447;0.0150879;0;0;2.41758;0.0754395;82.08;
0.03;1.77289;-2.73993;0.967033;0;0;0;2.84066;0.0301758;79.2;
0.0300667;2.17582;-3.38462;1.20879;0.0301758;0;0;3.49542;0.0301758;77.76;
0.0301333;2.65934;-3.86813;1.20879;0.0150879;0.0150879;0;4.01923;0.0452637;74.88;
0.0302;2.9011;-4.91575;2.01465;0.0301758;0.0150879;-0.0150879;5.00641;0.0754395;73.44;
0.0302667;3.70696;-5.56044;1.85348;0.0150879;0.0150879;-0.0150879;5.72161;0.0301758;72;
0.0303333;4.19048;-5.56044;1.36996;0;0.0150879;0;5.85256;0.0754395;69.12;
0.0304;4.19048;-5.47985;1.28938;0;0;0;5.79212;0.0301758;67.68;
0.0304667;4.51282;-5.23809;0.725275;0;0;0;5.73168;0.0150879;64.8;
0.0305333;4.91575;-4.91575;0;0.0150879;0.0150879;0;5.72161;0.0905273;63.36;
0.0306;5.31868;-4.59341;-0.725275;0;0;0.0150879;5.81227;0.0301758;61.92;
0.0306667;5.8022;-3.94872;-1.85348;0;0.0150879;0;5.96337;0.0754395;59.04;
0.0307333;6.28571;-3.70696;-2.57875;0;0;0;6.34615;0.0905273;57.6;
0.0308;6.9304;-3.4652;-3.4652;0;0;0;6.95055;0.0150879;56.16;
0.0308667;6.9304;-3.4652;-3.4652;0.0150879;0;0.0150879;6.95055;0.0301758;53.28;
0.0309333;6.60806;-3.30403;-3.30403;0;0;0.0150879;6.6282;0.0905273;51.84;
0.031;6.12454;-2.82051;-3.30403;0;0;0;6.14469;0.0301758;50.4;
0.0310667;5.47985;-2.337;-3.14286;0.0150879;-0.0150879;0.0150879;5.51007;0.0150879;47.52;
0.0311333;4.59341;-1.85348;-2.73993;0;0;0;4.6337;0.0905273;46.08;
0.0312;3.70696;-1.36996;-2.337;0;0;0;3.75733;0.0905273;43.2;
0.0312667;2.9011;-1.04762;-1.85348;0.0150879;0;0.0150879;2.94139;0.0754395;41.76;
0.0313333;2.09524;-0.483516;-1.61172;0;0;0;2.1859;0.0754395;38.88;
0.0314;1.77289;-0.483516;-1.28938;0.0150879;0;0.0150879;1.83333;0.0150879;37.44;
0.0314667;1.45055;-0.725275;-0.725275;0.0150879;0;0.0150879;1.4707;0.0150879;34.56;
0.0315333;1.04762;-0.886447;-0.161172;0.0150879;0;0;1.1685;0.0754395;33.12;
0.0316;0.564103;-1.20879;0.644689;0.0150879;0;0;1.2793;0.0150879;30.24;
0.0316667;-0.0805861;-1.53114;1.61172;0.0150879;0;-0.0150879;1.93407;0.0905273;28.8;
0.0317333;-0.40293;-1.53114;1.93407;0.0301758;-0.0150879;-0.0150879;2.16575;0.0754395;25.92;
0.0318;-0.805861;-1.36996;2.17582;0.0150879;0.0150879;0;2.32692;0.0754395;24.48;
0.0318667;-1.36996;-1.53114;2.9011;0.0150879;0;-0.0150879;3.03205;0.0754395;21.6;
0.0319333;-1.61172;-1.45055;3.06227;0.0150879;0;0;3.19322;0.0301758;18.72;
0.032;-2.17582;-2.01465;4.19048;0.0301758;0;0;4.32143;0.0301758;17.28;
0.0320667;-2.65934;-2.49817;5.15751;0.0301758;0;0;5.28846;0.0301758;15.84;
0.0321333;-2.337;-2.98168;5.31868;0.0150879;0.0150879;-0.0150879;5.45971;0.0754395;12.96;
0.0322;-2.49817;-3.4652;5.96337;0.0301758;0;-0.0150879;6.11447;0.0301758;11.52;
0.0322667;-2.337;-3.86813;6.20513;0.0301758;0.0150879;-0.0150879;6.39652;0.0150879;8.64;
0.0323333;-2.17582;-3.78755;5.96337;0.0150879;0;-0.0150879;6.16483;0.0150879;7.2;
0.0324;-2.09524;-3.86813;5.96337;0.0150879;0;-0.0150879;6.17491;0.0905273;5.76;
0.0324667;-1.69231;-3.94872;5.64103;0.0150879;0;-0.0150879;5.913;0.0754395;2.88;
0.0325333;-1.04762;-4.10989;5.15751;0.0150879;0;-0.0150879;5.57051;0.0754395;1.44;
0.0326;-0.161172;-4.75458;4.91575;0.0150879;0;0;5.70146;0;0;
0.0326667;1.12821;-4.91575;3.78755;0;0.0150879;-0.0150879;5.21795;0.0754395;358.56;
0.0327333;2.09524;-5.23809;3.14286;0;0;0;5.33883;0.0905273;355.68;
0.0328;2.65934;-5.64103;2.98169;0;0;0;5.71154;0.0301758;354.24;
0.0328667;2.98168;-5.72161;2.73993;0.0150879;0.0150879;0;5.79212;0.0150879;352.8;
0.0329333;3.06227;-5.31868;2.25641;0;0.0150879;0;5.39927;0.0754395;349.92;
0.033;2.73993;-4.59341;1.85348;0;0;0;4.68407;0.0301758;348.48;
0.0330667;2.337;-3.86813;1.53114;0.0150879;0;0;3.95879;0.0150879;345.6;
0.0331333;1.93407;-2.82051;0.886447;0.0150879;0.0150879;0;2.94139;0.0905273;344.16;
0.0332;1.36996;-2.01465;0.644688;0.0150879;0;0;2.11538;0.0754395;341.28;
0.0332667;1.20879;-1.93407;0.725275;0;0;0;2.01465;0.0301758;339.84;
0.0333333;0.886447;-1.36996;0.483516;0.0150879;0;0;1.45055;0.0754395;336.96;
0.0334;0.483516;-1.20879;0.725275;0.0150879;0;0;1.2793;0.0301758;334.08;
0.0334667;0;-0.564103;0.564103;0;0;0;0.715201;0.0754395;332.64;
0.0335333;-0.805861;0;0.805861;0.0150879;-0.0150879;0;0.987179;0.0754395;329.76;
0.0336;-1.45055;0.644689;0.805861;0.0301758;0;0;1.51099;0.0150879;328.32;
0.0336667;-1.85348;0.805861;1.04762;0.0150879;0;0.0150879;1.91392;0.0754395;326.88;
0.0337333;-2.09524;1.45055;0.644689;0.0150879;0;0.0150879;2.19597;0.0754395;324;
0.0338;-2.17582;1.93407;0.241758;0.0150879;0;0.0150879;2.42766;0.0150879;321.12;
0.0338667;-2.65934;2.337;0.322344;0.0150879;0;0;2.95146;0.0150879;319.68;
0.0339333;-3.22344;2.73993;0.483516;0.0150879;-0.0150879;0;3.52564;0.0754395;318.24;
0.034;-3.62637;2.98168;0.644689;0.0150879;0;0.0150879;3.9185;0.0603516;315.36;
0.0340667;-4.0293;3.14286;0.886446;0.0150879;-0.0150879;0;4.28114;0.0301758;313.92;
0.0341333;-5.23809;2.73993;2.49817;0.0301758;0;0;5.29853;0.0754395;312.48;
0.0342;-5.56044;2.49817;3.06227;0.0150879;0;-0.0150879;5.63095;0.0754395;309.6;
0.0342667;-5.64103;1.93407;3.70696;0.0301758;0;0;5.8022;0.0301758;308.16;
0.0343333;-5.39927;1.45055;3.94872;0.0150879;0.0150879;0;5.6511;0.0754395;306.72;
0.0344;-4.91575;0.644689;4.27106;0.0150879;-0.0150879;0;5.40934;0.0452637;303.84;
0.0344667;-4.35165;-0.241758;4.59341;0.0301758;0.0150879;-0.0150879;5.28846;0.0150879;302.4;
0.0345333;-3.70696;-1.45055;5.15751;0.0150879;0;-0.0150879;5.43956;0.0452637;300.96;
0.0346;-3.62637;-2.337;5.96337;0.0150879;0;0;6.13461;0.0150879;298.08;
0.0346667;-3.30403;-2.98168;6.28571;0.0150879;0;0;6.41667;0.0905273;296.64;
0.0347333;-3.30403;-3.14286;6.44689;0.0150879;0;0;6.57784;0.0905273;295.2;
0.0348;-3.14286;-3.30403;6.44689;0;0;0;6.57784;0;292.32;
0.0348667;-2.98168;-3.30403;6.28571;0.0150879;0.0150879;0;6.41667;0.0150879;290.88;
0.0349333;-2.09524;-2.82051;4.91575;0.0150879;0.0150879;0;5.05678;0.0905273;288;
0.035;-1.53114;-2.49817;4.0293;0;0;0;4.19048;0;286.56;
0.0350667;-0.725275;-2.01465;2.73993;0.0150879;0;-0.0150879;2.96154;0.0452637;283.68;
0.0351333;-0.40293;-1.69231;2.09524;0;0.0150879;0;2.34707;0.0754395;282.24;
0.0352;-0.0805861;-1.45055;1.53114;0.0150879;0.0150879;0;1.83333;0.0754395;279.36;
0.0352667;0;-1.12821;1.12821;0;0;0;1.36996;0.0301758;276.48;
0.0353333;-0.161172;-0.725275;0.886447;0.0150879;0;0;1.06777;0.0754395;275.04;
0.0354;-0.0805861;-0.0805861;0.161172;0.0150879;0;0;0.292125;0.0301758;273.6;
0.0354667;-0.241758;0.644689;-0.40293;0.0150879;0;0;0.654762;0.0150879;270.72;
0.0355333;-0.483516;1.36996;-0.886447;0.0150879;0;0;1.39011;0.0452637;269.28;
0.0356;-0.241758;2.01465;-1.77289;0;0;0;2.17582;0.0301758;267.84;
0.0356667;-0.241758;2.09524;-1.85348;0;0;0;2.27656;0.0905273;264.96;
0.0357333;-0.40293;2.49817;-2.09524;0.0150879;0;0;2.65934;0.0754395;263.52;
0.0358;-0.564103;2.82051;-2.25641;0.0150879;0;0.0150879;2.97161;0.0150879;260.64;
0.0358667;-0.644689;2.98168;-2.337;0.0150879;-0.0150879;0;3.12271;0.0452637;259.2;
0.0359333;-1.04762;3.54579;-2.49817;0.0150879;-0.0150879;0;3.63645;0.0905273;256.32;
0.036;-1.61172;4.0293;-2.41758;0.0150879;0;0;4.04945;0;254.88;
0.0360667;-2.17582;4.83516;-2.65934;0.0150879;-0.0150879;0;4.84524;0.0301758;252;
0.0361333;-2.65934;5.47985;-2.82051;0;-0.0150879;0.0301758;5.48993;0.0301758;250.56;
0.0362;-3.38462;5.64103;-2.25641;0.0150879;0;0.0150879;5.69139;0.0754395;249.12;
0.0362667;-3.86813;5.88278;-2.01465;0;0;0;5.99359;0;246.24;
0.0363333;-3.62637;5.56044;-1.93407;0.0150879;0;0.0150879;5.66117;0.0754395;244.8;
0.0364;-3.54579;5.07692;-1.53114;0.0150879;-0.0150879;0;5.22802;0.0150879;243.36;
0.0364667;-3.78755;4.67399;-0.886446;0.0150879;-0.0150879;0;4.99634;0.0150879;240.48;
0.0365333;-4.35165;4.0293;0.322345;0.0150879;0;0;4.8956;0.0603516;239.04;
0.0366;-4.59341;3.54579;1.04762;0.0301758;0;0;4.86538;0.0301758;237.6;
0.0366667;-5.23809;3.14286;2.09524;0.0150879;0;0;5.32875;0.0905273;234.72;
0.0367333;-5.56044;3.06227;2.49817;0.0301758;0;0;5.63095;0.0301758;233.28;
0.0368;-5.31868;2.65934;2.65934;0.0150879;0;0;5.37912;0.0754395;231.84;
0.0368667;-4.99634;2.09524;2.9011;0.0301758;0;-0.0301758;5.07692;0.0301758;228.96;
0.0369333;-4.35165;1.61172;2.73993;0.0150879;0;0;4.46245;0.0905273;227.52;
0.037;-3.54579;0.967033;2.57875;0.0301758;0;0;3.72711;0.0301758;224.64;
0.0370667;-2.65934;0.564103;2.09524;0.0150879;0;0;2.86081;0.0150879;223.2;
0.0371333;-2.01465;0;2.01465;0;0;0;2.38736;0.0905273;220.32;
0.0372;-2.09524;-0.0805861;2.17582;0.0150879;0.0150879;0;2.57875;0.0754395;218.88;
0.0372667;-1.36996;0;1.36996;0.0150879;0;-0.0150879;1.64194;0.0452637;216;
