T;I1;I2;I3;V1;V2;V3;I_tot;V_zero;Phase
0.0183333;-8.30037;-2.65934;10.9597;0.0301758;0.0150879;-0.0301758;11.554;0.0301758;296.64;
0.0184;-6.76923;-5.07692;11.8462;0.0150879;0;-0.0150879;12.0174;0.0301758;293.76;
0.0184667;-6.20513;-5.56044;11.7656;0.0150879;0.0150879;-0.0150879;11.8965;0.0754395;290.88;
0.0185333;-5.31868;-5.23809;10.5568;0.0150879;0;-0.0150879;10.6877;0.0754395;288;
0.0186;-4.27106;-4.83516;9.10623;0.0150879;0.0150879;0;9.23718;0.0150879;285.12;
0.0186667;-2.73993;-3.38462;6.12454;0.0150879;0;-0.0150879;6.26557;0.0301758;280.8;
0.0187333;-1.53114;-2.65934;4.19048;0;0;0;4.36172;0.0905273;277.92;
0.0188;-0.483516;-1.36996;1.85348;0.0150879;0;0;2.04487;0.0452637;273.6;
0.0188667;-0.241758;-0.241758;0.483516;0.0150879;0;-0.0150879;0.614469;0.0452637;270.72;
0.0189333;-0.161172;1.36996;-1.20879;0;-0.0150879;0.0150879;1.48077;0.105615;267.84;
0.019;-0.40293;2.9011;-2.49817;0.0150879;-0.0150879;0;3.12271;0.0301758;264.96;
0.0190667;-0.725275;3.78755;-3.06227;0.0150879;-0.0150879;0;3.99908;0.0301758;262.08;
0.0191333;-0.725275;4.67399;-3.94872;0.0150879;-0.0150879;0.0150879;5.01648;0.0754395;259.2;
0.0192;-1.28938;5.8022;-4.51282;0.0150879;-0.0150879;0.0150879;6.07418;0.0301758;254.88;
0.0192667;-2.41758;7.17216;-4.75458;0.0150879;0;0;7.29304;0.0754395;252;
0.0193333;-3.62637;8.54212;-4.91575;0.0150879;-0.0150879;0.0150879;8.57234;0.0452637;249.12;
0.0194;-5.23809;9.8315;-4.59341;0.0150879;-0.0301758;0.0150879;9.85165;0.0301758;246.24;
0.0194667;-5.96337;10.1538;-4.19048;0.0150879;-0.0150879;0;10.2244;0.0905273;243.36;
0.0195333;-6.84982;9.8315;-2.98168;0.0150879;-0.0150879;0.0150879;10.1035;0.0754395;241.92;
0.0196;-8.21978;8.94505;-0.725274;0.0150879;-0.0150879;0;9.97253;0.0301758;239.04;
0.0196667;-9.50916;7.57509;1.93407;0.0301758;-0.0150879;0;10.1035;0.0754395;236.16;
0.0197333;-10.2344;5.8022;4.43223;0.0150879;-0.0150879;0;10.3251;0.0905273;233.28;
0.0198;-10.2344;4.75458;5.47985;0.0150879;-0.0150879;0;10.3049;0.0150879;230.4;
0.0198667;-9.10623;3.70696;5.39927;0.0301758;0;0;9.22711;0.0150879;226.08;
0.0199333;-7.17216;3.06227;4.10989;0.0301758;0;0;7.26282;0.0754395;223.2;
0.02;-5.39927;1.85348;3.54579;0.0150879;0;-0.0150879;5.55037;0.0301758;220.32;
0.0200667;-3.54579;0.805861;2.73993;0.0150879;0;-0.0150879;3.77747;0.0301758;217.44;
0.0201333;-2.65934;0.161172;2.49817;0.0150879;0;0;3.04212;0.0754395;213.12;
0.0202;-1.36996;0.0805861;1.28938;0.0150879;0;0;1.60165;0.0301758;210.24;
0.0202667;0.0805861;0.40293;-0.483516;0;0;0;0.543956;0.0754395;207.36;
0.0203333;2.01465;0.483516;-2.49817;0.0150879;0;0;2.67949;0.0452637;204.48;
0.0204;3.38462;0.644689;-4.0293;0;0;0.0150879;4.35165;0.0301758;200.16;
0.0204667;4.0293;0.644689;-4.67399;0;0;0.0150879;5.087;0.0754395;197.28;
0.0205333;4.59341;1.45055;-6.04396;0;0;0.0150879;6.33608;0.0905273;194.4;
0.0206;4.75458;2.41758;-7.17216;0;0;0.0150879;7.32326;0.0603516;191.52;
0.0206667;4.75458;3.70696;-8.46154;0;-0.0150879;0.0150879;8.5119;0.0905273;188.64;
0.0207333;4.27106;5.31868;-9.58974;0.0150879;0;0.0150879;9.63004;0.0754395;185.76;
0.0208;3.22344;6.60806;-9.8315;0.0150879;0;0.0150879;10.043;0.0150879;182.88;
0.0208667;1.85348;7.41392;-9.2674;0.0150879;0;0.0150879;9.8315;0.0301758;181.44;
0.0209333;-0.241758;8.54212;-8.30037;0.0150879;0;0.0150879;9.70055;0.0603516;178.56;
0.021;-2.98168;9.67033;-6.68864;0.0150879;0;0.0150879;9.89194;0.0150879;175.68;
0.0210667;-4.91575;10.3956;-5.47985;0.0301758;-0.0301758;0;10.4057;0.0301758;172.8;
0.0211333;-4.99634;9.8315;-4.83516;0.0150879;-0.0150879;0;9.84157;0.0754395;169.92;
0.0212;-4.67399;8.7033;-4.0293;0.0301758;-0.0150879;0;8.72344;0.0301758;167.04;
0.0212667;-3.94872;7.01099;-3.06227;0.0150879;0;0.0150879;7.04121;0.0754395;162.72;
0.0213333;-2.98168;5.31868;-2.337;0.0150879;-0.0150879;0;5.33883;0.0452637;159.84;
0.0214;-2.337;3.30403;-0.967033;0.0150879;0;-0.0150879;3.41483;0.0150879;155.52;
0.0214667;-1.69231;2.01465;-0.322344;0.0150879;0;0.0150879;2.19597;0.0754395;152.64;
0.0215333;-0.40293;0.564103;-0.161172;0.0150879;0;-0.0150879;0.604396;0.0905273;149.76;
0.0216;1.45055;-1.04762;-0.40293;0.0150879;0.0150879;0;1.53114;0.0150879;145.44;
0.0216667;3.4652;-2.98168;-0.483517;0.0150879;0.0150879;0;3.79762;0.0150879;142.56;
0.0217333;3.94872;-3.78755;-0.161172;0;0;0;4.52289;0.0905273;139.68;
0.0218;5.07692;-4.27106;-0.805861;0;0;0;5.5;0.0301758;136.8;
0.0218667;5.96337;-4.83516;-1.1282;0;0.0150879;0;6.37637;0.0150879;133.92;
0.0219333;7.57509;-5.23809;-2.337;0;0;0.0150879;7.7967;0.0754395;131.04;
0.022;9.02564;-5.15751;-3.86813;0;0;0;9.08608;0.0452637;128.16;
0.0220667;10.1538;-4.0293;-6.12454;0.0150879;0.0150879;0;10.2445;0.0301758;125.28;
0.0221333;10.0733;-2.57875;-7.4945;0;0;0.0150879;10.4661;0.0754395;122.4;
0.0222;9.67033;-0.40293;-9.2674;0;-0.0150879;0.0150879;10.9295;0.0150879;120.96;
0.0222667;8.30037;2.09524;-10.3956;0;0;0.0150879;11.0302;0.0754395;118.08;
0.0223333;6.9304;4.67399;-11.6044;0.0150879;0;0;11.7051;0.0301758;115.2;
0.0224;5.47985;5.88278;-11.3626;0;-0.0150879;0.0150879;11.3929;0.0301758;110.88;
0.0224667;4.59341;5.31868;-9.91209;0;-0.0150879;0.0150879;9.94231;0.0905273;108;
0.0225333;3.62637;4.67399;-8.30037;0.0150879;-0.0150879;0.0150879;8.35073;0.0754395;105.12;
0.0226;2.49817;3.94872;-6.44689;0.0150879;-0.0150879;0.0150879;6.52747;0.0452637;100.8;
0.0226667;1.12821;2.98168;-4.10989;0.0150879;-0.0150879;0;4.27106;0.0150879;97.92;
0.0227333;0.161172;2.09524;-2.25641;0;0;0;2.53846;0;95.04;
0.0228;-0.241758;0.967033;-0.725275;0.0150879;0;0;-0.997253;0;92.16;
0.0228667;-0.40293;-0.40293;0.805861;0.0150879;0;-0.0150879;-0.936813;0.0754395;89.28;
0.0229333;-0.40293;-2.337;2.73993;0.0301758;0;0;-3.08242;0.0603516;86.4;
0.023;-0.161172;-3.38462;3.54579;0.0150879;0;-0.0150879;4.11996;0.0301758;82.08;
0.0230667;0.322344;-4.0293;3.70696;0.0150879;0;-0.0150879;4.54304;0.0452637;79.2;
0.0231333;0.805861;-4.67399;3.86813;0.0150879;0;-0.0150879;5.06685;0.0301758;76.32;
0.0232;1.53114;-5.96337;4.43223;0.0150879;0.0150879;0;6.26557;0.0150879;73.44;
0.0232667;2.73993;-7.4945;4.75458;0;0.0150879;0;7.65568;0.0754395;70.56;
0.0233333;4.51282;-8.7033;4.19048;0;0;0;8.77381;0;67.68;
0.0234;6.20513;-9.67033;3.4652;0.0150879;0.0150879;0;9.86172;0;64.8;
0.0234667;7.09157;-9.42857;2.337;0;0.0150879;0;9.88187;0.0754395;61.92;
0.0235333;8.21978;-8.78388;0.564102;0;0.0150879;0.0150879;9.89194;0.0754395;59.04;
0.0236;9.34798;-7.57509;-1.77289;0;0;0.0150879;9.97253;0.0301758;56.16;
0.0236667;10.315;-5.8022;-4.51282;0;0;0;10.3654;0;53.28;
0.0237333;10.315;-5.23809;-5.07692;0;0.0150879;0.0150879;10.3352;0.0754395;50.4;
0.0238;9.34798;-4.59341;-4.75458;0;0;0.0301758;9.36813;0.0301758;47.52;
0.0238667;8.05861;-3.4652;-4.59341;0;0;0;8.0989;0.0301758;44.64;
0.0239333;6.12454;-2.49817;-3.62637;0.0150879;0;0.0150879;6.17491;0.0754395;41.76;
0.024;4.59341;-1.28938;-3.30403;0;0;0;4.7445;0.0301758;38.88;
0.0240667;2.82051;-0.40293;-2.41758;0;0;0;3.04212;0.0301758;34.56;
0.0241333;1.93407;-0.161172;-1.77289;0.0150879;0;0.0150879;2.13553;0.0603516;31.68;
0.0242;0.725275;-0.0805861;-0.644689;0.0150879;0;0;0.785714;0.0150879;28.8;
0.0242667;-0.886447;-0.40293;1.28938;0.0150879;0;0;1.44048;0.0754395;25.92;
0.0243333;-2.57875;-0.564103;3.14286;0.0150879;0;0;3.4652;0.0452637;21.6;
0.0244;-3.54579;-0.886447;4.43223;0.0301758;0;0;4.80494;0.0150879;18.72;
0.0244667;-4.27106;-1.45055;5.72161;0.0150879;0.0150879;0;6.0641;0.0603516;15.84;
0.0245333;-4.35165;-2.337;6.68864;0.0301758;0;0;6.91026;0.0905273;12.96;
0.0246;-4.43223;-3.70696;8.13919;0.0301758;0;0;8.27015;0.0150879;10.08;
0.0246667;-3.86813;-5.39927;9.2674;0.0301758;0;-0.0150879;9.43864;0.0150879;7.2;
0.0247333;-3.30403;-6.04396;9.34798;0.0301758;0.0150879;-0.0150879;9.60989;0.0754395;4.32;
0.0248;-2.01465;-7.09157;9.10623;0.0150879;0;-0.0150879;9.69048;0.0301758;2.88;
0.0248667;0.0805861;-8.21978;8.13919;0.0150879;0.0150879;-0.0150879;9.50916;0.0150879;0;
0.0249333;2.65934;-9.50916;6.84982;0.0150879;0;0;9.88187;0.0905273;357.12;
0.025;5.07692;-10.7985;5.72161;0.0150879;0;0;10.869;0.0150879;354.24;
0.0250667;5.88278;-10.5568;4.67399;0;0;0;10.6474;0.0301758;351.36;
0.0251333;5.23809;-9.2674;4.0293;0;0;0;9.35806;0.0754395;348.48;
0.0252;4.59341;-7.65568;3.06227;0.0150879;0;0;7.76648;0.0150879;344.16;
0.0252667;3.62637;-5.8022;2.17582;0;0.0150879;0;5.92308;0.0754395;341.28;
0.0253333;2.98168;-3.62637;0.644689;0.0150879;0;-0.0150879;3.92857;0.0301758;336.96;
0.0254;1.93407;-2.9011;0.967033;0;0;0;3.0119;0;334.08;
0.0254667;1.04762;-1.12821;0.0805861;0.0150879;0.0150879;0;1.30952;0.0603516;331.2;
0.0255333;-0.40293;0.40293;0;0.0150879;0;0;0.503663;0.0754395;326.88;
0.0256;-2.337;2.41758;-0.0805862;0.0150879;0;0.0150879;2.78022;0.0150879;324;
0.0256667;-3.70696;3.4652;0.241758;0.0150879;-0.0150879;0;4.19048;0.0301758;321.12;
0.0257333;-4.67399;4.19048;0.483516;0.0150879;0;0.0150879;5.18773;0.0603516;318.24;
0.0258;-5.72161;4.67399;1.04762;0.0150879;-0.0150879;0.0150879;6.14469;0.0150879;315.36;
0.0258667;-7.17216;5.07692;2.09524;0.0301758;0;0;7.43407;0.0150879;312.48;
0.0259333;-8.78388;4.83516;3.94872;0.0150879;0;0;8.86447;0.0603516;309.6;
0.026;-9.91209;3.94872;5.96337;0.0301758;0;0;10.043;0.0150879;306.72;
0.0260667;-10.0733;2.9011;7.17216;0.0301758;0;-0.0150879;10.4359;0.0452637;303.84;
0.0261333;-9.8315;0.564103;9.2674;0.0301758;-0.0150879;-0.0150879;11.1108;0.0905273;300.96;
0.0262;-8.7033;-1.77289;10.4762;0.0150879;0;-0.0150879;11.3324;0.0301758;298.08;
0.0262667;-7.57509;-4.43223;12.0073;0.0301758;0.0150879;-0.0150879;12.2692;0.0603516;295.2;
0.0263333;-6.3663;-5.39927;11.7656;0;0;0;11.9066;0;292.32;
0.0264;-5.72161;-5.39927;11.1209;0.0301758;0;-0.0150879;11.2518;0.0150879;289.44;
0.0264667;-4.91575;-4.91575;9.8315;0.0301758;0.0150879;-0.0150879;9.96245;0.0754395;286.56;
0.0265333;-3.78755;-3.94872;7.73626;0.0150879;0.0150879;0;7.86722;0.0754395;282.24;
0.0266;-2.41758;-3.14286;5.56044;0.0150879;0;-0.0150879;5.70146;0.0150879;279.36;
0.0266667;-1.12821;-1.85348;2.98168;0.0150879;-0.0150879;0;3.13278;0.0301758;275.04;
0.0267333;-0.483516;-0.805861;1.28938;0.0150879;0.0150879;0;1.4304;0.0905273;272.16;
0.0268;-0.40293;0.322344;0.0805861;0.0150879;0;0;0.473443;0.0301758;269.28;
0.0268667;-0.241758;2.01465;-1.77289;0.0150879;0;0.0150879;2.17582;0.0301758;266.4;
0.0269333;-0.564103;3.38462;-2.82051;0.0150879;0;0.0150879;3.60623;0.0754395;263.52;
0.027;-0.725275;4.43223;-3.70696;0.0150879;-0.0150879;0;4.73443;0.0301758;260.64;
0.0270667;-1.20879;5.15751;-3.94872;0.0150879;0;0.0150879;5.37912;0.0754395;257.76;
0.0271333;-2.01465;6.44689;-4.43223;0.0150879;-0.0150879;0;6.58791;0.0754395;253.44;
0.0272;-3.30403;7.97802;-4.67399;0.0301758;0;0;8.01831;0.0301758;250.56;
0.0272667;-4.83516;9.34798;-4.51282;0.0150879;-0.0150879;0.0150879;9.35806;0.0754395;247.68;
0.0273333;-6.12454;10.0733;-3.94872;0.0150879;-0.0150879;0.0150879;10.1639;0.0301758;244.8;
0.0274;-6.84982;10.0733;-3.22344;0.0150879;0;0.0150879;10.315;0.0150879;243.36;
0.0274667;-7.81685;9.34798;-1.53114;0.0301758;-0.0150879;0.0150879;10.0632;0.0754395;240.48;
0.0275333;-9.10623;8.21978;0.886447;0.0150879;0;0;10.0934;0.0754395;237.6;
0.0276;-10.0733;6.60806;3.4652;0.0301758;0;-0.0150879;10.2949;0.0754395;234.72;
0.0276667;-10.4762;4.67399;5.8022;0.0150879;-0.0150879;0;10.5668;0.0754395;231.84;
0.0277333;-9.50916;4.43223;5.07692;0.0301758;0;0;9.57967;0.0150879;227.52;
0.0278;-8.13919;3.54579;4.59341;0.0150879;0;0;8.22985;0.0301758;224.64;
0.0278667;-6.28571;2.337;3.94872;0.0301758;0;0;6.41667;0.0150879;221.76;
0.0279333;-4.35165;1.36996;2.98169;0.0150879;0.0150879;0;4.51282;0.0754395;218.88;
0.028;-2.65934;0.241758;2.41758;0.0301758;0;0;3.00183;0.0150879;214.56;
0.0280667;-1.69231;0.322344;1.36996;0.0150879;0.0150879;0;1.86355;0.0301758;211.68;
0.0281333;-0.564103;0.322344;0.241758;0;0;0;0.624542;0.0603516;208.8;
0.0282;1.12821;0.644689;-1.77289;0.0150879;0;0.0150879;1.82326;0.0150879;205.92;
0.0282667;2.57875;0.483516;-3.06227;0;0;0;3.3141;0.0754395;201.6;
0.0283333;3.86813;1.04762;-4.91575;0.0150879;0;0;5.20788;0.0301758;198.72;
0.0284;4.51282;1.45055;-5.96337;0;0;0.0150879;6.24542;0.0150879;195.84;
0.0284667;4.67399;2.09524;-6.76923;0;0;0.0150879;6.96062;0.0754395;192.96;
0.0285333;4.83516;3.54579;-8.38095;0.0150879;0;0.0150879;8.44139;0.0754395;190.08;
0.0286;4.27106;4.91575;-9.18681;0.0150879;0;0.0150879;9.21703;0.0150879;187.2;
0.0286667;3.38462;6.60806;-9.99267;0.0150879;0;0.0150879;10.1841;0.0150879;184.32;
0.0287333;2.41758;7.41392;-9.8315;0;-0.0150879;0.0150879;10.2647;0.0754395;181.44;
0.0288;0.40293;8.54212;-8.94505;0;-0.0150879;0.0301758;10.1236;0.0301758;180;
0.0288667;-2.09524;9.75092;-7.65568;0.0150879;-0.0150879;0;10.2546;0.0150879;177.12;
0.0289333;-4.67399;10.6374;-5.96337;0.0150879;-0.0150879;0.0150879;10.6676;0.0754395;174.24;
0.029;-5.39927;10.5568;-5.15751;0.0301758;-0.0150879;0.0150879;10.5668;0.0150879;171.36;
0.0290667;-4.91575;9.58974;-4.67399;0.0150879;-0.0150879;0.0150879;9.59982;0.0150879;168.48;
0.0291333;-4.0293;8.21978;-4.19048;0.0150879;0;0;8.22985;0.0754395;164.16;
0.0292;-3.30403;6.3663;-3.06227;0.0150879;-0.0150879;0;6.37637;0.0301758;161.28;
0.0292667;-2.98168;4.35165;-1.36996;0.0150879;0;0;4.47253;0.0754395;156.96;
0.0293333;-1.36996;2.49817;-1.12821;0.0150879;-0.0150879;0;2.50824;0.0452637;154.08;
0.0294;-0.564103;1.28938;-0.725275;0.0150879;-0.0150879;0;1.29945;0.0301758;151.2;
0.0294667;0.967033;-0.241758;-0.725275;0.0150879;0;0;1.00733;0.0754395;146.88;
0.0295333;2.98168;-2.337;-0.644689;0.0150879;0.0150879;0;3.17308;0.0754395;144;
0.0296;3.78755;-3.62637;-0.161172;0.0150879;0.0150879;0;4.3315;0;141.12;
0.0296667;4.83516;-4.19048;-0.644689;0.0150879;0;0;5.29853;0.0150879;138.24;
0.0297333;5.96337;-4.75458;-1.20879;0.0150879;0;0;6.34615;0.0754395;135.36;
0.0298;7.25275;-5.15751;-2.09524;0;0.0150879;0;7.50458;0.0150879;132.48;
0.0298667;9.02564;-4.75458;-4.27106;0;0.0150879;0.0150879;9.05586;0.0150879;129.6;
0.0299333;9.8315;-4.35165;-5.47985;0;0;0.0150879;9.87179;0.0754395;126.72;
0.03;10.3956;-3.30403;-7.09158;0;0;0;10.6273;0.0301758;123.84;
0.0300667;9.91209;-1.20879;-8.7033;0;0;0.0150879;10.8086;0.0452637;120.96;
0.0301333;9.02564;1.28938;-10.315;0.0150879;0.0150879;0;11.272;0.0603516;118.08;
0.0302;7.73626;3.94872;-11.685;0;0;0.0301758;11.9167;0.0150879;115.2;
0.0302667;5.88278;5.64103;-11.5238;0;0;0.0301758;11.554;0.0754395;112.32;
0.0303333;5.39927;5.47985;-10.8791;0.0150879;0;0.0150879;10.9093;0.0603516;109.44;
0.0304;4.51282;4.99634;-9.50916;0.0150879;-0.0150879;0.0301758;9.53938;0.0150879;106.56;
0.0304667;3.38462;4.27106;-7.65568;0;-0.0150879;0.0150879;7.69597;0.0754395;102.24;
0.0305333;2.01465;3.22344;-5.23809;0.0150879;0;0;5.30861;0.0603516;99.36;
0.0306;0.805861;1.85348;-2.65934;0.0150879;0;0.0150879;2.75;0.0150879;95.04;
0.0306667;0.40293;0.967033;-1.36996;0;0;0;1.4304;0.0754395;92.16;
0.0307333;0.322344;-0.40293;0.0805861;0;0;0;0.483516;0.0603516;89.28;
0.0308;0.241758;-1.85348;1.61172;0.0150879;0;0;2.08516;0.0150879;86.4;
0.0308667;0.241758;-2.98168;2.73993;0.0301758;0;0;3.37454;0.0301758;83.52;
0.0309333;0.0805861;-4.10989;4.0293;0.0150879;0;0;4.76465;0.0905273;80.64;
0.031;0.644689;-4.83516;4.19048;0;0.0150879;0;5.31868;0.0150879;77.76;
0.0310667;1.45055;-5.88278;4.43223;0.0150879;0;0;6.19505;0.0150879;73.44;
0.0311333;2.65934;-7.25275;4.59341;0.0150879;0.0150879;0;7.40385;0.0452637;70.56;
0.0312;4.0293;-8.78388;4.75458;0.0150879;0.0150879;0;8.86447;0.0150879;67.68;
0.0312667;5.96337;-9.50916;3.54579;0.0150879;0.0150879;0;9.67033;0.0603516;66.24;
0.0313333;6.76923;-9.42857;2.65934;0;0;0;9.78113;0.0452637;63.36;
0.0314;7.97802;-8.78388;0.805861;0;0;0;9.77106;0.0150879;60.48;
0.0314667;9.18681;-7.65568;-1.53114;0;0.0150879;0.0150879;9.89194;0.0754395;57.6;
0.0315333;10.1538;-6.20513;-3.94872;0;0.0150879;0.0150879;10.2647;0.0754395;54.72;
0.0316;10.7985;-5.39927;-5.39927;0;0;0;10.8187;0.0452637;51.84;
0.0316667;9.91209;-4.83516;-5.07692;-0.0150879;0;0.0150879;9.93223;0.0452637;48.96;
0.0317333;8.46154;-3.94872;-4.51282;0;0;0.0150879;8.49176;0.0603516;46.08;
0.0318;6.68864;-2.82051;-3.86813;0;0;0.0150879;6.72894;0.0301758;41.76;
0.0318667;5.31868;-1.53114;-3.78755;0.0150879;0;0.0150879;5.47985;0.0150879;38.88;
0.0319333;3.30403;-0.644689;-2.65934;0.0150879;0;0.0150879;3.49542;0.0754395;36;
0.032;2.01465;-0.483516;-1.53114;0.0150879;0;0.0150879;2.09524;0.0150879;31.68;
0.0320667;1.04762;-0.40293;-0.644689;0.0150879;0;0.0150879;1.06777;0.0150879;28.8;
0.0321333;-0.40293;-0.40293;0.805861;0.0301758;0;0;0.936813;0.0603516;25.92;
0.0322;-2.17582;-0.644689;2.82051;0.0150879;0;0;3.07234;0.0150879;23.04;
0.0322667;-3.4652;-1.04762;4.51282;0.0150879;0;-0.0150879;4.84524;0.0905273;20.16;
0.0323333;-4.10989;-1.36996;5.47985;0.0150879;0;0;5.82234;0.0452637;15.84;
0.0324;-4.59341;-2.337;6.9304;0.0150879;0;-0.0150879;7.17216;0.0301758;12.96;
0.0324667;-4.35165;-3.62637;7.97802;0.0301758;0;-0.0301758;8.11905;0.0905273;10.08;
0.0325333;-3.94872;-5.23809;9.18681;0.0150879;0;-0.0150879;9.33791;0.0905273;7.2;
0.0326;-3.4652;-5.88278;9.34798;0.0301758;0;-0.0150879;9.57967;0.0301758;5.76;
0.0326667;-2.17582;-6.68864;8.86447;0.0150879;0;0;9.35806;0;2.88;
0.0327333;-0.241758;-8.05861;8.30037;0.0150879;0;-0.0150879;9.55952;0.0452637;0;
0.0328;2.25641;-9.34798;7.09157;0.0150879;0.0150879;-0.0150879;9.82143;0.0452637;357.12;
0.0328667;4.75458;-10.5568;5.8022;0.0150879;0.0150879;0;10.6374;0.0150879;354.24;
0.0329333;5.8022;-10.3956;4.59341;0.0150879;0.0150879;0;10.4863;0.0150879;351.36;
0.033;5.31868;-9.50916;4.19048;0;0;0;9.58974;0;348.48;
0.0330667;4.51282;-7.89744;3.38461;0;0;0;7.98809;0.0301758;345.6;
0.0331333;3.70696;-6.20513;2.49817;0.0150879;0;0;6.30586;0.0603516;341.28;
0.0332;2.9011;-4.19048;1.28938;0;0.0150879;0;4.35165;0.0452637;338.4;
0.0332667;2.01465;-2.49817;0.483517;0;0.0150879;0;2.70971;0.0754395;334.08;
0.0333333;0.886447;-1.53114;0.644689;0;0;0;1.60165;0.0301758;331.2;
0.0334;-0.40293;0.161172;0.241758;0.0150879;0;0;0.46337;0.0603516;328.32;
0.0334667;-2.49817;2.01465;0.483517;0.0150879;-0.0150879;0;2.69963;0.0905273;324;
0.0335333;-3.62637;3.14286;0.483516;0.0150879;0;0.0150879;3.98901;0.0754395;321.12;
0.0336;-4.59341;4.0293;0.564103;0.0150879;-0.0150879;0;5.05678;0.0301758;318.24;
0.0336667;-5.56044;4.67399;0.886447;0.0301758;0;0;6.02381;0;315.36;
0.0337333;-7.09157;4.91575;2.17582;0.0150879;-0.0150879;0;7.32326;0.0754395;312.48;
0.0338;-8.38095;4.91575;3.4652;0.0150879;-0.0150879;0;8.48168;0.0301758;309.6;
0.0338667;-9.75092;4.35165;5.39927;0.0150879;-0.0150879;0;9.8315;0.0301758;306.72;
0.0339333;-10.0733;3.06227;7.01099;0.0301758;0;0;10.3956;0.0754395;303.84;
0.034;-9.58974;1.12821;8.46154;0.0150879;-0.0150879;0;10.5467;0.0301758;300.96;
0.0340667;-8.86447;-1.45055;10.315;0.0301758;0;-0.0301758;11.2921;0.0301758;298.08;
0.0341333;-7.4945;-4.10989;11.6044;0.0301758;0.0150879;-0.0150879;11.8965;0.0754395;295.2;
0.0342;-6.44689;-5.56044;12.0073;0.0150879;0;-0.0150879;12.1484;0.0301758;292.32;
0.0342667;-5.8022;-5.47985;11.2821;0.0150879;0;-0.0150879;11.413;0.0905273;289.44;
0.0343333;-4.99634;-4.83516;9.8315;0.0301758;0;0;9.96245;0.0301758;286.56;
0.0344;-3.94872;-4.0293;7.97802;0.0301758;0.0150879;-0.0150879;8.10897;0.0301758;282.24;
0.0344667;-2.73993;-3.30403;6.04396;0.0150879;0.0150879;0;6.17491;0.0754395;279.36;
0.0345333;-1.53114;-1.93407;3.4652;0;0;0;3.59615;0.0905273;276.48;
0.0346;-0.805861;-0.805861;1.61172;0;0;0;1.74267;0.0301758;272.16;
0.0346667;-0.564103;0.40293;0.161172;0.0301758;0.0150879;-0.0150879;0.634615;0.0754395;270.72;
0.0347333;-0.483516;2.09524;-1.61172;0;0;0.0150879;2.17582;0.0905273;267.84;
0.0348;-0.725275;3.54579;-2.82051;0.0150879;0;0.0150879;3.72711;0.0150879;263.52;
0.0348667;-0.725275;4.35165;-3.62637;0.0150879;-0.0150879;0;4.64377;0.0452637;260.64;
0.0349333;-1.12821;4.99634;-3.86813;0.0150879;0;0;5.22802;0.0905273;257.76;
0.035;-1.77289;6.44689;-4.67399;0.0150879;-0.0150879;0;6.64835;0.0150879;254.88;
0.0350667;-2.98168;7.57509;-4.59341;0.0301758;-0.0150879;0.0150879;7.62546;0.0150879;252;
0.0351333;-4.51282;9.18681;-4.67399;0.0150879;-0.0150879;0;9.19689;0.0905273;249.12;
0.0352;-5.88278;10.1538;-4.27106;0.0150879;-0.0150879;0;10.2143;0.0301758;246.24;
0.0352667;-6.60806;10.2344;-3.62637;0.0301758;0;0;10.3956;0.0754395;243.36;
0.0353333;-7.65568;9.8315;-2.17582;0.0301758;0;0;10.3553;0.0301758;240.48;
0.0354;-9.02564;8.7033;0.322344;0.0301758;0;0;10.2848;0.0150879;237.6;
0.0354667;-10.0733;7.25275;2.82051;0.0301758;0;-0.0301758;10.446;0.0754395;234.72;
0.0355333;-10.4762;5.31868;5.15751;0.0301758;0;0;10.5467;0.0754395;231.84;
0.0356;-10.0733;4.91575;5.15751;0.0301758;0;0;10.1438;0.0150879;228.96;
0.0356667;-8.78388;3.94872;4.83516;0.0301758;0.0150879;-0.0150879;8.86447;0.0754395;226.08;
0.0357333;-7.01099;2.9011;4.10989;0.0150879;0;-0.0150879;7.11172;0.0754395;223.2;
0.0358;-5.07692;1.85348;3.22344;0.0150879;0;-0.0150879;5.1978;0.0301758;218.88;
0.0358667;-3.54579;0.564103;2.98168;0.0150879;0.0150879;0;3.8782;0.0150879;216;
0.0359333;-2.41758;0.483516;1.93407;0.0150879;0;0;2.61905;0.0603516;213.12;
0.036;-0.967033;0.725275;0.241758;0;0;0;1.05769;0;208.8;
0.0360667;0.483516;0.644689;-1.12821;0.0150879;-0.0150879;0;1.15842;0.0150879;205.92;
0.0361333;2.17582;0.967033;-3.14286;0;0;0;3.24359;0.0754395;203.04;
0.0362;3.30403;0.886447;-4.19048;0;0;0;4.44231;0.0301758;200.16;
0.0362667;4.19048;1.12821;-5.31868;0;0;0.0150879;5.63095;0.0754395;197.28;
0.0363333;4.67399;1.85348;-6.52747;0.0150879;0;0.0150879;6.74908;0.0150879;192.96;
0.0364;4.83516;3.06227;-7.89744;0.0150879;0;0.0150879;7.98809;0.0150879;190.08;
0.0364667;4.59341;4.43223;-9.02564;0;0.0150879;0.0150879;9.04579;0.0754395;188.64;
0.0365333;3.94872;5.96337;-9.91209;0;0;0.0150879;10.0027;0.0603516;185.76;
0.0366;3.22344;6.76923;-9.99267;0;0;0;10.2244;0.0603516;182.88;
0.0366667;1.61172;7.89744;-9.50916;0.0150879;0;0.0150879;10.1941;0.0150879;180;
0.0367333;-0.805861;9.02564;-8.21978;0.0150879;0;0.0150879;9.96245;0.0754395;178.56;
