T;I1;I2;I3;V1;V2;V3;I_tot;V_zero;Phase
0.0186667;2.73993;-2.82051;0.0805862;0;0;0;3.26374;0.0301758;36;
0.0187333;1.85348;-2.82051;0.967033;0.0150879;0;0;2.93132;0.0301758;34.56;
0.0188;1.61172;-3.22344;1.61172;0;0;0;3.29396;0.0905273;33.12;
0.0188667;1.45055;-3.62637;2.17582;0.0150879;0;0;3.71703;0.0301758;30.24;
0.0189333;1.36996;-3.4652;2.09524;0.0150879;0;0;3.55586;0.0905273;28.8;
0.019;1.28938;-3.30403;2.01465;0.0150879;0.0150879;0;3.39469;0.0150879;25.92;
0.0190667;0.564103;-3.4652;2.9011;0.0150879;0.0150879;0;3.78755;0.0452637;24.48;
0.0191333;0.0805861;-3.70696;3.62637;0.0150879;0.0150879;0;4.30128;0.0603516;21.6;
0.0192;-0.40293;-3.78755;4.19048;0.0150879;0;0;4.7445;0.0905273;20.16;
0.0192667;-1.12821;-4.0293;5.15751;0.0150879;0;-0.0150879;5.54029;0.0301758;17.28;
0.0193333;-1.85348;-4.59341;6.44689;0.0150879;0.0150879;0;6.75916;0.0150879;15.84;
0.0194;-2.17582;-4.10989;6.28571;0.0150879;0;-0.0150879;6.50733;0.0754395;14.4;
0.0194667;-2.65934;-4.27106;6.9304;0.0301758;0;0;7.12179;0.0150879;11.52;
0.0195333;-2.82051;-4.10989;6.9304;0.0301758;0;-0.0150879;7.09157;0.0150879;10.08;
0.0196;-2.65934;-4.35165;7.01099;0.0150879;0;0;7.20238;0.0603516;8.64;
0.0196667;-2.65934;-4.83516;7.4945;0.0150879;0;-0.0150879;7.72619;0.0301758;5.76;
0.0197333;-2.17582;-5.31868;7.4945;0.0150879;0;0;7.837;0.0150879;4.32;
0.0198;-1.36996;-5.96337;7.33333;0.0150879;0;-0.0150879;7.91758;0.0905273;2.88;
0.0198667;-0.322344;-6.52747;6.84982;0.0150879;0.0150879;-0.0150879;7.84707;0.0452637;1.44;
0.0199333;0.40293;-7.25275;6.84982;0.0150879;0.0150879;0;8.21978;0.0754395;0;
0.02;1.53114;-7.89744;6.3663;0;0;0;8.44139;0;357.12;
0.0200667;2.41758;-8.21978;5.8022;0.0150879;0;0;8.5119;0.0150879;355.68;
0.0201333;3.14286;-8.13919;4.99634;0.0150879;0.0150879;0;8.28022;0.0754395;354.24;
0.0202;2.9011;-7.41392;4.51282;0;0.0150879;0;7.5348;0.0754395;351.36;
0.0202667;2.82051;-6.3663;3.54579;0.0150879;0;0;6.44689;0.0150879;349.92;
0.0203333;2.57875;-6.20513;3.62637;0.0150879;0;0.0150879;6.29579;0.0150879;347.04;
0.0204;2.09524;-5.56044;3.4652;0.0150879;0;0.0150879;5.68132;0.0754395;345.6;
0.0204667;1.53114;-4.75458;3.22344;0;0;0;4.92582;0.0150879;342.72;
0.0205333;0.805861;-4.0293;3.22344;0;0;0;4.3315;0;341.28;
0.0206;-0.0805861;-2.98168;3.06227;0.0150879;0;0;3.60623;0.0905273;338.4;
0.0206667;-1.04762;-1.93407;2.98168;0.0150879;-0.0150879;0;3.15293;0.0301758;336.96;
0.0207333;-1.53114;-2.01465;3.54579;0.0150879;0;0;3.68681;0;334.08;
0.0208;-1.85348;-1.69231;3.54579;0.0150879;0;0;3.67674;0.0754395;332.64;
0.0208667;-1.93407;-1.61172;3.54579;0.0150879;0.0150879;0;3.67674;0.0150879;329.76;
0.0209333;-1.77289;-1.36996;3.14286;0.0150879;0;0;3.28388;0.0754395;328.32;
0.021;-1.77289;-0.886447;2.65934;0.0301758;0;-0.0301758;2.83059;0.0603516;325.44;
0.0210667;-2.65934;-0.40293;3.06227;0.0150879;0;0;3.44505;0.0301758;324;
0.0211333;-3.54579;0.161172;3.38462;0.0150879;0;-0.0150879;4.0696;0.0754395;321.12;
0.0212;-4.35165;1.04762;3.30403;0.0150879;0;0;4.60348;0.0754395;319.68;
0.0212667;-5.23809;1.69231;3.54579;0;0;0;5.40934;0;318.24;
0.0213333;-5.96337;2.337;3.62637;0.0452637;-0.0150879;0;6.07418;0.0150879;315.36;
0.0214;-6.68864;2.65934;4.0293;0.0150879;0;0;6.79945;0.0754395;313.92;
0.0214667;-7.17216;2.65934;4.51282;0.0301758;0;0;7.31319;0;312.48;
0.0215333;-6.9304;2.98168;3.94872;0.0301758;0;-0.0150879;7.02106;0.0452637;309.6;
0.0216;-7.33333;2.73993;4.59341;0.0150879;-0.0150879;0;7.47436;0.0905273;308.16;
0.0216667;-7.41392;2.41758;4.99634;0.0150879;0;0;7.62546;0;306.72;
0.0217333;-7.57509;1.61172;5.96337;0.0301758;0;0;8.04853;0;303.84;
0.0218;-7.4945;0.644689;6.84982;0.0150879;0;-0.0150879;8.37088;0.0603516;302.4;
0.0218667;-7.17216;-0.483516;7.65568;0.0301758;0;0;8.69322;0.0150879;300.96;
0.0219333;-6.60806;-1.69231;8.30037;0.0150879;0;-0.0150879;8.89469;0.0905273;299.52;
0.022;-6.04396;-2.73993;8.78388;0.0301758;0;-0.0150879;9.1163;0.0301758;296.64;
0.0220667;-5.56044;-3.30403;8.86447;0.0301758;0.0150879;-0.0150879;9.08608;0.0150879;295.2;
0.0221333;-5.07692;-3.38462;8.46154;0.0150879;0.0150879;-0.0150879;8.64286;0.0754395;292.32;
0.0222;-4.43223;-3.30403;7.73626;0.0301758;0.0150879;-0.0301758;7.88736;0.0603516;290.88;
0.0222667;-4.19048;-3.06227;7.25275;0.0150879;0;0;7.40385;0.0301758;289.44;
0.0223333;-3.78755;-2.65934;6.44689;0.0150879;0;-0.0150879;6.60806;0.0452637;286.56;
0.0224;-3.78755;-1.93407;5.72161;0.0150879;0;-0.0150879;5.94322;0.0603516;285.12;
0.0224667;-3.38462;-1.20879;4.59341;0;0;0;4.88553;0;282.24;
0.0225333;-3.30403;-0.564103;3.86813;0.0150879;0;-0.0150879;4.29121;0.0150879;280.8;
0.0226;-3.06227;0.322344;2.73993;0.0150879;0;0;3.42491;0.0754395;277.92;
0.0226667;-2.98168;1.12821;1.85348;0.0150879;0;0.0150879;3.07234;0.0150879;276.48;
0.0227333;-2.98168;1.45055;1.53114;0.0150879;0;0;3.04212;0.0754395;273.6;
0.0228;-3.14286;1.93407;1.20879;0.0150879;0;0;3.22344;0.0754395;272.16;
0.0228667;-3.38462;2.17582;1.20879;0;0;0;3.48535;0;270.72;
0.0229333;-3.30403;2.25641;1.04762;0.0150879;0;0;3.42491;0.0754395;269.28;
0.023;-3.14286;2.57875;0.564103;0.0150879;-0.0150879;0;3.39469;0.0452637;266.4;
0.0230667;-3.22344;2.65934;0.564103;0.0150879;-0.0150879;0;3.48535;0.0452637;264.96;
0.0231333;-3.06227;3.14286;-0.0805862;0.0301758;0;0;3.6163;0.0603516;262.08;
0.0232;-3.4652;3.94872;-0.483516;0.0301758;0;0;4.34157;0;260.64;
0.0232667;-3.78755;4.59341;-0.805861;0.0150879;0;0;4.9359;0.0754395;257.76;
0.0233333;-4.10989;5.31868;-1.20879;0.0301758;-0.0150879;0;5.60073;0.0905273;256.32;
0.0234;-4.27106;5.96337;-1.69231;0.0150879;0;0;6.16483;0;254.88;
0.0234667;-4.19048;6.44689;-2.25641;0;0;0;6.55769;0.0301758;252;
0.0235333;-4.10989;6.68864;-2.57875;0.0301758;-0.0150879;0;6.75916;0.0301758;250.56;
0.0236;-4.43223;6.9304;-2.49817;0.0150879;0;0;7.04121;0.0301758;247.68;
0.0236667;-4.67399;7.25275;-2.57875;0.0150879;0;0.0150879;7.37363;0.0150879;246.24;
0.0237333;-5.39927;7.41392;-2.01465;0.0301758;0;0;7.69597;0.0301758;244.8;
0.0238;-6.04396;7.41392;-1.36996;0.0150879;-0.0150879;0.0150879;7.91758;0.0150879;241.92;
0.0238667;-6.68864;7.17216;-0.483516;0.0301758;-0.0150879;0.0150879;8.05861;0.0452637;240.48;
0.0239333;-7.57509;6.60806;0.967033;0.0150879;0;0;8.29029;0.0754395;239.04;
0.024;-7.97802;6.12454;1.85348;0.0301758;-0.0150879;0;8.4011;0.0301758;236.16;
0.0240667;-8.30037;5.23809;3.06227;0.0150879;0;0;8.45146;0.0150879;234.72;
0.0241333;-7.81685;4.67399;3.14286;0.0301758;0;0;7.92766;0.0754395;233.28;
0.0242;-7.25275;4.27106;2.98168;0.0150879;0;0;7.35348;0.0754395;230.4;
0.0242667;-6.84982;3.62637;3.22344;0.0150879;-0.0150879;0;6.92033;0.0452637;228.96;
0.0243333;-6.52747;3.54579;2.98168;0.0301758;0;0;6.59798;0.0150879;227.52;
0.0244;-5.64103;3.78755;1.85348;0.0150879;-0.0150879;0;5.8022;0.0452637;224.64;
0.0244667;-5.23809;3.30403;1.93407;0.0150879;0;0;5.35897;0.0301758;223.2;
0.0245333;-4.59341;2.9011;1.69231;0.0301758;0;0;4.70421;0.0150879;220.32;
0.0246;-3.62637;2.9011;0.725275;0.0150879;-0.0150879;0;3.88828;0.0905273;218.88;
0.0246667;-2.49817;2.82051;-0.322344;0.0150879;0;0;3.12271;0.0150879;216;
0.0247333;-2.01465;2.73993;-0.725275;0.0301758;-0.0150879;0.0150879;2.86081;0.0150879;214.56;
0.0248;-1.85348;3.22344;-1.36996;0.0150879;-0.0150879;0.0150879;3.25366;0.0905273;213.12;
0.0248667;-1.61172;3.4652;-1.85348;0.0150879;-0.0150879;0.0150879;3.47527;0.0150879;210.24;
0.0249333;-1.69231;3.54579;-1.85348;0.0150879;0;0;3.55586;0.0150879;208.8;
0.025;-1.28938;3.62637;-2.337;0.0150879;0;0;3.67674;0.0452637;205.92;
0.0250667;-1.12821;3.62637;-2.49817;0.0150879;0;0;3.70696;0.0150879;204.48;
0.0251333;-0.725275;3.70696;-2.98168;0.0150879;-0.0150879;0;3.9185;0.0905273;201.6;
0.0252;-0.0805861;3.94872;-3.86813;0;0;0;4.4826;0.0905273;200.16;
0.0252667;0.564103;4.19048;-4.75458;0.0150879;0;0.0150879;5.21795;0;198.72;
0.0253333;1.04762;4.0293;-5.07692;0.0150879;-0.0150879;0.0150879;5.37912;0.0150879;195.84;
0.0254;1.69231;4.43223;-6.12454;0.0150879;0;0.0150879;6.34615;0.0603516;194.4;
0.0254667;2.01465;4.43223;-6.44689;0.0150879;0;0.0150879;6.61813;0.0150879;191.52;
0.0255333;2.337;4.59341;-6.9304;0.0150879;0;0.0150879;7.07143;0.0150879;190.08;
0.0256;2.25641;4.91575;-7.17216;0.0150879;0;0.0150879;7.35348;0.0754395;188.64;
0.0256667;1.93407;5.39927;-7.33333;0.0150879;0;0.0150879;7.62546;0.0150879;185.76;
0.0257333;1.53114;6.20513;-7.73626;0.0150879;0;0.0150879;8.20971;0.0301758;184.32;
0.0258;0.40293;6.60806;-7.01099;0.0150879;0;0.0150879;7.88736;0.0905273;182.88;
0.0258667;-0.40293;7.33333;-6.9304;0.0150879;-0.0150879;0;8.21978;0.0301758;181.44;
0.0259333;-1.36996;7.89744;-6.52747;0.0150879;-0.0150879;0.0150879;8.42124;0.0754395;180;
0.026;-2.41758;8.30037;-5.88278;0.0150879;-0.0150879;0;8.53205;0.0905273;177.12;
0.0260667;-3.38462;8.46154;-5.07692;0.0150879;-0.0150879;0;8.5119;0.0301758;175.68;
0.0261333;-3.62637;7.89744;-4.27106;0.0150879;0;0.0150879;7.90751;0.0754395;174.24;
0.0262;-3.30403;7.41392;-4.10989;0.0150879;0;0.0150879;7.43407;0.0754395;171.36;
0.0262667;-3.14286;6.76923;-3.62637;0.0150879;-0.0150879;0;6.7793;0.0301758;169.92;
0.0263333;-2.65934;6.84982;-4.19048;0;0;0;6.90018;0;167.04;
0.0264;-2.337;5.96337;-3.62637;0.0150879;0;0;6.00366;0.0603516;165.6;
0.0264667;-1.53114;5.39927;-3.86813;0.0150879;0;0.0150879;5.55037;0.0150879;162.72;
0.0265333;-0.725275;4.43223;-3.70696;0;0;0;4.73443;0;161.28;
0.0266;0.0805861;3.38462;-3.4652;0.0150879;0;0.0150879;3.97894;0.0603516;158.4;
0.0266667;1.20879;2.41758;-3.62637;0;0;0.0150879;3.71703;0.0301758;156.96;
0.0267333;1.69231;1.61172;-3.30403;0.0150879;0;0.0150879;3.33425;0.0150879;154.08;
0.0268;2.09524;1.45055;-3.54579;0;0;0;3.59615;0;151.2;
0.0268667;2.25641;1.20879;-3.4652;0.0150879;0;0.0150879;3.54579;0.0150879;149.76;
0.0269333;2.337;1.04762;-3.38462;0;0.0150879;0.0150879;3.49542;0.0754395;146.88;
0.027;2.73993;0.805861;-3.54579;0.0150879;-0.0150879;0;3.74725;0.0452637;145.44;
0.0270667;3.30403;-0.0805861;-3.22344;0;0;0.0150879;3.74725;0.0150879;144;
0.0271333;4.0293;-0.886447;-3.14286;0;0.0150879;0;4.23077;0.0754395;141.12;
0.0272;5.07692;-1.53114;-3.54579;0;0;0.0150879;5.20788;0.0905273;139.68;
0.0272667;5.96337;-2.337;-3.62637;0;0;0;6.02381;0.0301758;136.8;
0.0273333;6.60806;-2.49817;-4.10989;0;0;0;6.68864;0.0150879;135.36;
0.0274;7.09157;-2.98168;-4.10989;0;0.0150879;0.0150879;7.13187;0.0754395;133.92;
0.0274667;7.33333;-2.9011;-4.43223;0;0;0.0150879;7.40385;0.0150879;131.04;
0.0275333;7.25275;-3.06227;-4.19048;0;0.0150879;0;7.29304;0.0150879;129.6;
0.0276;7.57509;-2.57875;-4.99634;0;0.0150879;0.0150879;7.71612;0.0754395;126.72;
0.0276667;7.73626;-2.17582;-5.56044;0;0.0150879;0.0150879;7.97802;0.0452637;125.28;
0.0277333;7.57509;-1.28938;-6.28571;0;0.0150879;0.0150879;8.0989;0.0150879;123.84;
0.0278;7.81685;0;-7.81685;0;0;0.0301758;9.05586;0.0603516;122.4;
0.0278667;7.09157;1.04762;-8.13919;0;0;0;8.88461;0.0301758;119.52;
0.0279333;6.60806;2.09524;-8.7033;0.0150879;0;0.0150879;9.1163;0.0754395;118.08;
0.028;5.88278;3.22344;-9.10623;0;0;0.0150879;9.2674;0.0301758;116.64;
0.0280667;5.47985;3.54579;-9.02564;0.0150879;0;0.0150879;9.12637;0.0150879;113.76;
0.0281333;4.59341;3.30403;-7.89744;0;-0.0150879;0.0150879;7.95787;0.0754395;112.32;
0.0282;3.94872;2.98168;-6.9304;0.0150879;0;0.0150879;6.98077;0.0754395;109.44;
0.0282667;3.70696;2.9011;-6.60806;0.0150879;0;0.0150879;6.64835;0.0301758;108;
0.0283333;3.70696;2.41758;-6.12454;0.0150879;0;0.0150879;6.19505;0.0150879;105.12;
0.0284;3.14286;1.45055;-4.59341;0;0;0;4.72436;0.0754395;103.68;
0.0284667;2.98168;0.886447;-3.86813;0.0150879;0;0.0150879;4.07967;0.0150879;100.8;
0.0285333;2.65934;0.241758;-2.9011;0.0150879;0;0;3.24359;0.0301758;99.36;
0.0286;2.337;-0.644689;-1.69231;0;0;0.0150879;2.40751;0.0905273;96.48;
0.0286667;2.57875;-1.04762;-1.53114;0.0150879;0;0;2.5989;0.0301758;95.04;
0.0287333;2.65934;-1.53114;-1.1282;0;0;0;2.68956;0.0301758;92.16;
0.0288;3.06227;-1.77289;-1.28938;0;0;0;3.09249;0.0301758;90.72;
0.0288667;2.82051;-2.25641;-0.564103;0.0150879;0;0.0150879;3.02198;0.0150879;89.28;
0.0289333;2.73993;-2.17582;-0.564102;0;0;0;2.93132;0.0754395;87.84;
0.029;2.82051;-2.09524;-0.725275;0.0150879;0;0;2.96154;0.0301758;84.96;
0.0290667;2.82051;-2.49817;-0.322344;0.0150879;0;-0.0150879;3.13278;0.0452637;83.52;
0.0291333;2.98168;-2.98168;0;0.0150879;0;0.0150879;3.48535;0.0754395;80.64;
0.0292;3.22344;-3.62637;0.40293;0.0150879;0.0150879;0;4.0293;0.0754395;79.2;
0.0292667;3.86813;-4.43223;0.564103;0.0150879;0.0150879;0;4.87546;0;76.32;
0.0293333;4.51282;-5.07692;0.564103;0.0150879;0;0.0150879;5.62088;0.0150879;74.88;
0.0294;4.27106;-5.88278;1.61172;0.0150879;0.0150879;0;6.13461;0.0754395;73.44;
0.0294667;4.35165;-6.20513;1.85348;0.0150879;0;-0.0150879;6.42674;0.0150879;70.56;
0.0295333;4.43223;-6.44689;2.01465;0.0150879;0;0;6.65842;0.0150879;69.12;
0.0296;4.91575;-6.60806;1.69231;0;0.0150879;0;6.92033;0.0905273;66.24;
0.0296667;5.31868;-6.60806;1.28938;0.0150879;0;0;7.06135;0.0150879;64.8;
0.0297333;6.04396;-6.52747;0.483516;0;0;0;7.32326;0.0603516;63.36;
0.0298;6.60806;-6.28571;-0.322344;-0.0150879;0.0150879;0;7.4945;0.0754395;60.48;
0.0298667;7.41392;-5.96337;-1.45055;0;0.0150879;0.0150879;7.89744;0;59.04;
0.0299333;7.81685;-5.23809;-2.57875;0;0;0.0150879;7.99817;0.0905273;57.6;
0.03;8.05861;-4.43223;-3.62637;0;0.0150879;0.0150879;8.0989;0.0150879;54.72;
0.0300667;7.57509;-4.19048;-3.38462;0.0150879;0;0;7.61538;0.0150879;53.28;
0.0301333;7.25275;-4.19048;-3.06227;0;0;0.0150879;7.31319;0.0754395;51.84;
0.0302;7.01099;-3.78755;-3.22344;0;0;0;7.04121;0.0603516;48.96;
0.0302667;6.60806;-3.62637;-2.98168;0;0;0.0150879;6.64835;0.0150879;47.52;
0.0303333;5.88278;-3.22344;-2.65934;0;0.0150879;0.0150879;5.913;0.0754395;44.64;
0.0304;5.15751;-2.98168;-2.17582;0;0;0.0150879;5.20788;0.0754395;43.2;
0.0304667;4.27106;-2.82051;-1.45055;0;0;0;4.37179;0.0301758;40.32;
0.0305333;3.54579;-2.337;-1.20879;0;0;0;3.63645;0;38.88;
0.0306;2.49817;-2.337;-0.161172;0;0;0;2.84066;0.0754395;36;
0.0306667;1.77289;-2.337;0.564102;0.0150879;-0.0150879;0;2.49817;0.0301758;34.56;
0.0307333;1.28938;-2.9011;1.61172;0.0150879;0;0;2.97161;0.0150879;31.68;
0.0308;0.967033;-3.22344;2.25641;0.0150879;0;0;3.37454;0.0754395;30.24;
0.0308667;1.12821;-2.98168;1.85348;0;0;0;3.08242;0;27.36;
0.0309333;0.564103;-3.14286;2.57875;0.0150879;0;0.0150879;3.41483;0.0603516;25.92;
0.031;0.161172;-2.98168;2.82051;0.0150879;0;-0.0150879;3.42491;0.0301758;23.04;
0.0310667;-0.241758;-2.98168;3.22344;0.0301758;0;0;3.70696;0.0150879;21.6;
0.0311333;-1.04762;-3.06227;4.10989;0.0150879;0;0;4.39194;0;18.72;
0.0312;-1.45055;-3.30403;4.75458;0.0150879;0;-0.0150879;4.99634;0.105615;17.28;
0.0312667;-2.17582;-3.94872;6.12454;0.0150879;0.0150879;-0.0150879;6.33608;0.0150879;15.84;
0.0313333;-2.337;-3.94872;6.28571;0.0150879;0;0;6.47711;0.0754395;12.96;
0.0314;-2.73993;-4.35165;7.09157;0.0150879;0.0150879;0;7.27289;0.0603516;11.52;
0.0314667;-2.9011;-4.10989;7.01099;0.0150879;0;-0.0150879;7.17216;0.0301758;8.64;
0.0315333;-2.98168;-4.35165;7.33333;0;0;0;7.50458;0;7.2;
0.0316;-2.57875;-4.43223;7.01099;0.0150879;0.0150879;0;7.21245;0.0754395;5.76;
0.0316667;-1.85348;-4.91575;6.76923;0.0150879;0;-0.0150879;7.12179;0.0301758;2.88;
0.0317333;-0.886447;-5.39927;6.28571;0.0150879;0.0150879;0;6.92033;0.0301758;1.44;
0.0318;-0.161172;-6.20513;6.3663;0.0301758;0;0;7.37363;0.0905273;0;
0.0318667;0.967033;-6.60806;5.64103;0;0;0;7.20238;0;358.56;
0.0319333;2.09524;-6.84982;4.75458;0;0;0.0150879;7.09157;0.0754395;357.12;
0.032;3.14286;-6.9304;3.78755;0;0;0;7.01099;0.0301758;354.24;
0.0320667;3.22344;-6.76923;3.54579;0.0150879;0.0150879;0;6.83974;0.0150879;352.8;
0.0321333;3.06227;-6.3663;3.30403;0.0150879;0;0;6.43681;0.0754395;349.92;
0.0322;2.65934;-6.04396;3.38462;0;0;0;6.12454;0.0905273;348.48;
0.0322667;2.09524;-5.64103;3.54579;0.0150879;0;0;5.77198;0.0301758;345.6;
0.0323333;1.77289;-4.67399;2.9011;0.0150879;0.0150879;0;4.7848;0.0150879;344.16;
0.0324;1.36996;-3.62637;2.25641;0.0150879;0.0150879;-0.0150879;3.72711;0.0150879;341.28;
0.0324667;0.564103;-2.49817;1.93407;0;0;0;2.68956;0.0301758;338.4;
0.0325333;-0.322344;-1.77289;2.09524;0;0;0;2.37729;0.0301758;336.96;
0.0326;-0.644689;-1.45055;2.09524;0.0150879;0.0150879;0;2.26648;0.0754395;334.08;
0.0326667;-1.04762;-1.28938;2.337;0.0150879;0;0;2.46795;0.0301758;332.64;
0.0327333;-1.53114;-1.04762;2.57875;0.0150879;0;0;2.71978;0.0754395;329.76;
0.0328;-1.77289;-0.644689;2.41758;0.0150879;0.0150879;0;2.62912;0.0754395;328.32;
0.0328667;-1.69231;-0.241758;1.93407;0.0150879;0;0;2.22619;0;325.44;
0.0329333;-2.17582;0.0805861;2.09524;0.0150879;0;0;2.52839;0.0754395;324;
0.033;-2.73993;0.967033;1.77289;0.0150879;-0.0150879;0;2.84066;0.0452637;321.12;
0.0330667;-3.70696;1.45055;2.25641;0.0150879;0;0;3.79762;0.0150879;319.68;
0.0331333;-4.43223;2.09524;2.337;0.0301758;0;0;4.49267;0.0754395;318.24;
0.0332;-5.23809;2.73993;2.49817;0.0301758;-0.0150879;0;5.29853;0.0754395;315.36;
0.0332667;-5.8022;2.98168;2.82051;0.0150879;-0.0150879;0;5.86264;0.0603516;313.92;
0.0333333;-6.52747;2.73993;3.78755;0.0150879;0;0;6.61813;0.0754395;312.48;
0.0334;-6.9304;2.65934;4.27106;0.0301758;0;0;7.06135;0.0301758;309.6;
0.0334667;-6.68864;2.41758;4.27106;0.0150879;0;-0.0150879;6.83974;0.0754395;308.16;
0.0335333;-6.60806;1.77289;4.83516;0.0301758;-0.0150879;0;6.91026;0.0301758;306.72;
0.0336;-6.60806;0.725275;5.88278;0.0150879;0;-0.0150879;7.31319;0.0754395;303.84;
0.0336667;-6.12454;-0.0805861;6.20513;0.0301758;0;0;7.2326;0.0150879;302.4;
0.0337333;-5.72161;-1.20879;6.9304;0.0150879;0;-0.0150879;7.52472;0.0452637;300.96;
0.0338;-5.23809;-2.337;7.57509;0.0150879;0;-0.0150879;7.88736;0.0905273;298.08;
0.0338667;-4.59341;-3.30403;7.89744;0.0150879;0;-0.0150879;8.05861;0.0905273;296.64;
0.0339333;-4.10989;-3.38462;7.49451;0.0150879;0;-0.0150879;7.63553;0.0754395;295.2;
0.034;-4.19048;-3.30403;7.4945;0.0301758;0;0;7.63553;0.0301758;292.32;
0.0340667;-3.78755;-3.14286;6.9304;0.0150879;0;0;7.07143;0.0150879;290.88;
0.0341333;-3.62637;-2.98168;6.60806;0.0150879;0.0150879;-0.0150879;6.74908;0.0754395;288;
0.0342;-3.22344;-2.57875;5.8022;0.0150879;0;0;5.94322;0.0905273;286.56;
0.0342667;-2.49817;-2.01465;4.51282;0.0301758;0;-0.0150879;4.64377;0.0150879;283.68;
0.0343333;-2.09524;-1.53114;3.62637;0.0150879;0.0150879;-0.0150879;3.7674;0.0452637;282.24;
0.0344;-1.77289;-0.805861;2.57875;0.0150879;0;0;2.76007;0.0905273;279.36;
0.0344667;-1.61172;-0.40293;2.01465;0.0150879;0;0;2.24634;0.0150879;277.92;
0.0345333;-1.36996;0.0805861;1.28938;0.0301758;0;0;1.60165;0.0301758;275.04;
0.0346;-1.69231;0.725275;0.967033;0.0150879;0;0;1.75275;0.0754395;273.6;
0.0346667;-1.85348;1.20879;0.644689;0.0150879;0;0;1.93407;0.0301758;270.72;
0.0347333;-2.01465;2.01465;0;0;0;0;2.36722;0;269.28;
0.0348;-2.01465;2.09524;-0.0805862;0.0150879;0;0;2.40751;0.0754395;267.84;
0.0348667;-1.93407;2.41758;-0.483516;0;-0.0150879;0.0150879;2.58883;0.0301758;266.4;
0.0349333;-2.01465;2.73993;-0.725275;0.0150879;0;0;2.86081;0.0754395;263.52;
0.035;-1.93407;3.22344;-1.28938;0.0150879;-0.0150879;0;3.25366;0.0301758;262.08;
0.0350667;-2.17582;3.54579;-1.36996;0.0150879;0;0.0150879;3.58608;0.0150879;259.2;
0.0351333;-2.73993;4.35165;-1.61172;0.0150879;0;0;4.41209;0.0754395;257.76;
0.0352;-3.22344;5.15751;-1.93407;0.0150879;-0.0150879;0.0150879;5.22802;0.0754395;254.88;
0.0352667;-3.86813;5.72161;-1.85348;0.0150879;-0.0150879;0;5.85256;0.0301758;253.44;
0.0353333;-4.19048;5.88278;-1.69231;0.0150879;0;0;6.07418;0;252;
0.0354;-4.0293;6.20513;-2.17582;0.0150879;0;0;6.31593;0.0603516;249.12;
0.0354667;-4.19048;6.12454;-1.93407;0;-0.0150879;0.0150879;6.28571;0.0301758;247.68;
0.0355333;-4.51282;6.28571;-1.77289;0;0;0;6.50733;0;244.8;
0.0356;-5.31868;5.96337;-0.644689;0.0150879;0;0.0150879;6.57784;0.0754395;243.36;
0.0356667;-5.88278;5.72161;0.161172;0.0150879;0;0;6.73901;0.0603516;241.92;
0.0357333;-6.52747;5.15751;1.36996;0.0301758;-0.0150879;0;6.9304;0.0150879;239.04;
0.0358;-7.01099;4.43223;2.57875;0.0150879;0;0;7.15201;0.0754395;237.6;
0.0358667;-7.25275;3.78755;3.4652;0.0301758;0;0;7.31319;0.0301758;236.16;
0.0359333;-7.17216;3.62637;3.54579;0.0150879;0;0.0150879;7.2326;0.0754395;233.28;
0.036;-6.68864;3.70696;2.98168;0.0150879;0;-0.0150879;6.75916;0.0452637;231.84;
0.0360667;-6.3663;3.38462;2.98168;0.0150879;0;-0.0150879;6.43681;0.0301758;230.4;
0.0361333;-5.88278;3.06227;2.82051;0.0301758;0;0;5.94322;0.0603516;227.52;
0.0362;-5.15751;2.65934;2.49817;0.0150879;0;0;5.21795;0.0754395;226.08;
0.0362667;-4.27106;2.09524;2.17582;0.0150879;-0.0150879;0;4.3315;0.0150879;223.2;
0.0363333;-3.4652;1.77289;1.69231;0.0301758;0;0;3.52564;0.0150879;221.76;
0.0364;-2.49817;1.53114;0.967033;0.0150879;0;0;2.57875;0.0754395;218.88;
0.0364667;-1.77289;1.20879;0.564103;0.0150879;-0.0150879;0;1.86355;0.0301758;217.44;
0.0365333;-1.69231;1.69231;0;0.0150879;0;0;1.99451;0.0150879;214.56;
0.0366;-1.45055;2.01465;-0.564102;0;0;0;2.10531;0.0905273;213.12;
0.0366667;-1.12821;2.25641;-1.12821;0.0150879;0;0.0150879;2.26648;0.0150879;210.24;
0.0367333;-0.644689;2.57875;-1.93407;0.0150879;-0.0150879;0.0150879;2.66941;0.0150879;208.8;
0.0368;-0.564103;2.337;-1.77289;0.0150879;-0.0150879;0;2.42766;0.0905273;205.92;
0.0368667;-0.0805861;2.41758;-2.337;0.0150879;0;0;2.71978;0.0150879;204.48;
0.0369333;0.40293;2.41758;-2.82051;0.0150879;0.0150879;0;3.07234;0.0603516;201.6;
0.037;1.04762;2.73993;-3.78755;0.0150879;0;0.0150879;3.93864;0.0301758;200.16;
0.0370667;1.45055;2.82051;-4.27106;0.0150879;0;0.0150879;4.37179;0.0150879;197.28;
0.0371333;1.85348;3.30403;-5.15751;0.0150879;0;0.0150879;5.24817;0.0452637;195.84;
0.0372;2.01465;3.70696;-5.72161;0;0;0.0150879;5.83242;0.0754395;192.96;
0.0372667;2.09524;4.0293;-6.12454;0.0150879;0;0.0150879;6.24542;0.0150879;191.52;
0.0373333;2.41758;4.35165;-6.76923;0.0150879;0;0.0150879;6.88004;0.0150879;190.08;
