ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
72303217;11.8;31.3;0;0;0;-75.1;-0.14;0;-0.13;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.034;-0.011;72303184;0.0248;0;0.2946;0.0005;0.715;40.507;0;-0.2;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303251;11.8;31.3;0;0;0;-74.7;-0.14;0;-0.12;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.013;72303217;0.0248;0;0.2946;0.0005;0.715;40.507;0;-0.11;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303285;11.8;31.3;0;0;0;-74.6;-0.15;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.012;72303251;0.0248;0;0.2946;0.0005;0.715;40.507;0;-0.29;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303302;11.8;31.3;0;0;0;-74.8;-0.14;0;-0.12;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.013;72303285;0.0248;0;0.2946;0.0005;0.715;40.508;0;-0.23;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303337;11.8;31.3;0;0;0;-74.4;-0.14;0;-0.12;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.012;72303303;0.0248;0;0.2946;0.0005;0.715;40.508;0;-0.25;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303367;11.8;31.3;0;0;0;-74.5;-0.15;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.013;72303337;0.0248;0;0.2946;0.0005;0.715;40.508;0;-0.25;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303400;11.8;31.3;0;0;0;-75;-0.13;0;-0.11;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.03;-0.014;72303368;0.0248;0;0.2946;0.0005;0.715;40.509;0;-0.27;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303435;11.8;31.3;0;0;0;-74.9;-0.16;0;-0.14;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.034;-0.011;72303401;0.0248;0;0.2946;0.0005;0.715;40.509;0;-0.24;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303468;11.8;31.3;0;0;0;-74.7;-0.16;0;-0.14;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.012;72303435;0.0248;0;0.2946;0.0005;0.715;40.509;0;-0.18;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303501;11.8;31.3;0;0;0;-75;-0.16;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.013;72303468;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.28;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303520;11.8;31.3;0;0;0;-74.9;-0.13;0;-0.11;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72303501;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.17;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303551;11.8;31.3;0;0;0;-74.9;-0.14;0;-0.12;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72303520;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.2;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303582;11.8;31.3;0;0;0;-74.7;-0.14;0;-0.12;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.013;72303551;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.19;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303618;11.8;31.3;0;0;0;-74.7;-0.15;0;-0.13;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72303584;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.19;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303651;11.8;31.3;0;0;0;-74.8;-0.14;0;-0.12;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.013;72303618;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.13;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303683;11.8;31.3;0;0;0;-74.7;-0.13;0;-0.11;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.031;-0.014;72303651;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.17;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303718;11.8;31.3;0;0;0;-74.8;-0.14;0;-0.12;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72303684;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.21;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303750;11.8;31.3;0;0;0;-74.9;-0.14;0;-0.12;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72303718;0.0248;0;0.2946;0.0005;0.715;40.511;0;-0.25;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303783;11.8;31.3;0;0;0;-75.3;-0.13;0;-0.11;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.031;-0.014;72303751;0.0248;0;0.2946;0.0005;0.715;40.511;0;-0.15;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303819;11.8;31.3;0;0;0;-75.1;-0.14;0;-0.12;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72303784;0.0248;0;0.2946;0.0005;0.715;40.511;0;-0.22;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303860;11.8;31.3;0;0;0;-75;-0.13;0;-0.11;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.031;-0.014;72303820;0.0248;0;0.2946;0.0005;0.715;40.511;0;-0.18;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303896;11.8;31.3;0;0;0;-74.8;-0.12;0;-0.1;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.031;-0.014;72303861;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.22;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303923;11.8;31.3;0;0;0;-75.1;-0.13;0;-0.11;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.031;-0.015;72303896;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.16;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72303954;11.8;31.3;0;0;0;-75.2;-0.14;0;-0.13;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.012;72303923;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.18;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304023;11.8;31.3;0;0;0;-75.2;-0.15;0;-0.13;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.034;-0.012;72303955;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.29;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304048;11.8;31.3;0;0;0;-75.1;-0.14;0;-0.12;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72304024;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.14;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304080;11.8;31.3;0;0;0;-75;-0.15;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72304048;0.0248;0;0.2946;0.0005;0.715;40.51;0;-0.17;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304110;11.8;31.3;0;0;0;-75.1;-0.14;0;-0.12;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72304080;0.0248;0;0.2946;0.0005;0.715;40.509;0;-0.22;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304144;11.8;31.3;0;0;0;-75;-0.15;0;-0.13;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.034;-0.012;72304111;0.0248;0;0.2946;0.0005;0.715;40.509;0;-0.17;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304173;11.8;31.3;0;0;0;-74.8;-0.15;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.034;-0.012;72304145;0.0248;0;0.2946;0.0005;0.715;40.508;0;-0.23;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304204;11.8;31.3;0;0;0;-74.9;-0.16;0;-0.14;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72304173;0.0248;0;0.2946;0.0005;0.715;40.508;0;-0.17;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304235;11.8;31.3;0;0;0;-75.1;-0.15;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.012;72304204;0.0248;0;0.2946;0.0005;0.715;40.508;0;-0.24;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304269;11.8;31.3;0;0;0;-74.8;-0.14;0;-0.12;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72304236;0.0248;0;0.2946;0.0005;0.715;40.507;0;-0.12;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304298;11.8;31.3;0;0;0;-74.7;-0.16;0;-0.14;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.012;72304270;0.0248;0;0.2946;0.0005;0.715;40.507;0;-0.19;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304336;11.8;31.3;0;0;0;-74.7;-0.16;0;-0.14;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.034;-0.011;72304299;0.0248;0;0.2946;0.0005;0.715;40.507;0;-0.16;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304369;11.8;31.3;0;0;0;-75.1;-0.15;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.034;-0.011;72304336;0.0248;0;0.2946;0.0005;0.715;40.507;0;-0.21;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304400;11.8;31.3;0;0;0;-75.2;-0.13;0;-0.12;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;134.981;0;101;0.032;-0.013;72304370;0.0248;0;0.2946;0.0005;0.715;40.506;0;-0.14;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304432;11.8;31.3;0;0;0;-75.3;-0.14;0;-0.12;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.014;72304401;0.0248;0;0.2946;0.0005;0.715;40.505;0;-0.16;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304468;11.8;31.3;0;0;0;-75.5;-0.15;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72304432;0.0248;0;0.2946;0.0005;0.715;40.505;0;-0.22;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304499;11.8;31.3;0;0;0;-75.6;-0.15;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.034;-0.011;72304468;0.0248;0;0.2946;0.0005;0.715;40.504;0;-0.24;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304532;11.8;31.3;0;0;0;-75.4;-0.13;0;-0.11;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.031;-0.014;72304500;0.0248;0;0.2946;0.0005;0.715;40.503;0;-0.09;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304566;11.8;31.3;0;0;0;-75.4;-0.15;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;134.996;0;101;0.032;-0.013;72304532;0.0248;0;0.2946;0.0005;0.715;40.503;0;-0.14;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304583;11.8;31.3;0;0;0;-75.6;-0.13;0;-0.11;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72304567;0.0248;0;0.2946;0.0005;0.715;40.502;0;-0.11;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304617;11.8;31.3;0;0;0;-76.2;-0.14;0;-0.11;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.014;72304583;0.0248;0;0.2946;0.0005;0.715;40.501;0;-0.19;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304650;11.8;31.3;0;0;0;-76.3;-0.13;0;-0.11;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.03;-0.015;72304618;0.0248;0;0.2946;0.0005;0.715;40.5;0;-0.16;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304683;11.8;31.3;0;0;0;-76.7;-0.14;0;-0.12;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.014;72304651;0.0248;0;0.2946;0.0005;0.715;40.5;0;-0.13;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304718;11.8;31.3;0;0;0;-76;-0.15;0;-0.13;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.034;-0.012;72304684;0.0248;0;0.2946;0.0005;0.715;40.499;0;-0.2;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304751;11.8;31.3;0;0;0;-75.9;-0.15;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.034;-0.012;72304718;0.0248;0;0.2946;0.0005;0.715;40.498;0;-0.18;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304783;11.8;31.3;0;0;0;-75.6;-0.13;0;-0.11;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.012;72304751;0.0248;0;0.2946;0.0005;0.715;40.498;0;-0.18;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304803;11.8;31.3;0;0;0;-75.3;-0.13;0;-0.11;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;134.988;0;101;0.033;-0.013;72304783;0.0248;0;0.2946;0.0005;0.715;40.497;0;-0.16;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304836;11.8;31.3;0;0;0;-75.2;-0.15;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.013;72304803;0.0248;0;0.2946;0.0005;0.715;40.496;0;-0.15;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304884;11.8;31.3;0;0;0;-75.2;-0.13;0;-0.11;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.012;72304836;0.0248;0;0.2946;0.0005;0.715;40.496;0;-0.15;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304901;11.8;31.3;0;0;0;-75.2;-0.15;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.033;-0.012;72304884;0.0248;0;0.2946;0.0005;0.715;40.495;0;-0.19;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304933;11.8;31.3;0;0;0;-75.1;-0.14;0;-0.12;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.032;-0.013;72304901;0.0248;0;0.2946;0.0005;0.715;40.494;0;-0.21;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72304967;11.8;31.3;0;0;0;-75.3;-0.12;0;-0.1;0.06;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.03;-0.015;72304933;0.0248;0;0.2946;0.0005;0.715;40.493;0;-0.16;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
72305001;11.8;31.3;0;0;0;-75;-0.15;0;-0.13;0.07;0;0;0.0248;0;0.2946;0.0005;94872;95080;135;0;101;0.034;-0.011;72304967;0.0248;0;0.2946;0.0005;0.715;40.492;0;-0.23;0;196.333;196.764;1;-1;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
